scene_id,station_id,snapshot_id,selection_index,initial_correspondence_count,initial_valid_normal_correspondence_count,lambda_min_trans,lambda_mid_trans,lambda_max_trans,normalized_lambda_min_trans,normalized_lambda_mid_trans,normalized_lambda_max_trans,condition_number_trans,spectral_entropy_trans
FMB1_R02,S01,FMB1_R02_S01_Q10,9,15013.0,15013.0,0.1836721246338448,0.3352138147997573,0.4811140605663977,0.18367212463384483,0.33521381479975737,0.4811140605663978,2.619417952100849,0.9372215566634161
FMB1_R02,S02,FMB1_R02_S02_Q01,0,14850.0,14850.0,0.1856259466087863,0.3689699457393825,0.44540410765183125,0.1856259466087863,0.3689699457393825,0.44540410765183125,2.3994711719398647,0.9472922381941032
FMB1_R02,S02,FMB1_R02_S02_Q02,1,14974.0,14974.0,0.18255308554873034,0.37888319657128333,0.4385637178799863,0.18255308554873034,0.37888319657128333,0.4385637178799863,2.4023900585504867,0.9463514619126898
FMB1_R02,S02,FMB1_R02_S02_Q03,2,15454.0,15454.0,0.18510337484875156,0.36138597973632497,0.4535106454149237,0.18510337484875153,0.3613859797363249,0.4535106454149236,2.4500398535979606,0.9454374123378246
FMB1_R02,S02,FMB1_R02_S02_Q04,3,15082.0,15082.0,0.1843746692860394,0.3717222727851105,0.4439030579288504,0.18437466928603938,0.37172227278511044,0.44390305792885026,2.407614124260084,0.9467515508653984
FMB1_R02,S02,FMB1_R02_S02_Q05,4,14981.0,14981.0,0.18165747031463098,0.3726081497175416,0.44573437996782733,0.181657470314631,0.37260814971754164,0.44573437996782744,2.453707954843887,0.9446988057917165
FMB1_R02,S02,FMB1_R02_S02_Q06,5,14997.0,14997.0,0.18152216941220034,0.3741199530286036,0.44435787755919615,0.18152216941220034,0.3741199530286036,0.44435787755919615,2.4479537623316343,0.9448300822661603
FMB1_R02,S02,FMB1_R02_S02_Q07,6,15258.0,15258.0,0.18423710191989548,0.36485981737230727,0.4509030807077972,0.18423710191989548,0.36485981737230727,0.4509030807077972,2.4474064996085616,0.9454249938841639
FMB1_R02,S02,FMB1_R02_S02_Q08,7,15352.0,15352.0,0.18105448546232533,0.36698800949609284,0.4519575050415815,0.1810544854623254,0.36698800949609295,0.45195750504158166,2.4962513570845886,0.9432103932551305
FMB1_R02,S02,FMB1_R02_S02_Q09,8,15011.0,15011.0,0.1722638959168716,0.3812174473536882,0.4465186567294403,0.1722638959168716,0.3812174473536882,0.4465186567294403,2.592061757066694,0.9381127800852533
FMB1_R02,S02,FMB1_R02_S02_Q10,9,15240.0,15240.0,0.18195409444580032,0.3735544489748422,0.4444914565793576,0.18195409444580032,0.3735544489748422,0.4444914565793576,2.4428769131752666,0.9450926168174799
FMB1_R02,S03,FMB1_R02_S03_Q01,0,16644.0,16644.0,0.19844050303684455,0.30148719878360675,0.5000722981795489,0.1984405030368445,0.3014871987836067,0.5000722981795488,2.5200112402794113,0.936612479171469
FMB1_R02,S03,FMB1_R02_S03_Q02,1,16187.0,16187.0,0.1942989761832803,0.301206071605623,0.5044949522110969,0.19429897618328024,0.30120607160562296,0.5044949522110967,2.59648795954134,0.9329412375732231
FMB1_R02,S03,FMB1_R02_S03_Q03,2,16384.0,16384.0,0.19200943180505334,0.296002342368214,0.5119882258267332,0.19200943180505325,0.2960023423682139,0.511988225826733,2.6664743550022765,0.9284058677692199
FMB1_R02,S03,FMB1_R02_S03_Q04,3,16241.0,16241.0,0.1941531888040617,0.3023140614463929,0.5035327497495456,0.19415318880406165,0.30231406144639283,0.5035327497495455,2.5934817390906106,0.9333320466524399
FMB1_R02,S03,FMB1_R02_S03_Q05,4,16075.0,16075.0,0.19175326764626444,0.30689650051112927,0.5013502318426063,0.19175326764626444,0.30689650051112927,0.5013502318426063,2.6145590007231,0.9333289197204481
FMB1_R02,S03,FMB1_R02_S03_Q06,5,16362.0,16362.0,0.1918245691089935,0.3026084898682756,0.5055669410227308,0.19182456910899354,0.30260848986827565,0.5055669410227309,2.6355692775489614,0.9314321656290357
FMB1_R02,S03,FMB1_R02_S03_Q07,6,16267.0,16267.0,0.18807930093300568,0.30324715463422014,0.5086735444327742,0.18807930093300568,0.30324715463422014,0.5086735444327742,2.7045695188646253,0.9283840030435612
FMB1_R02,S03,FMB1_R02_S03_Q08,7,16315.0,16315.0,0.19138275318843717,0.301582824848809,0.5070344219627538,0.19138275318843717,0.301582824848809,0.5070344219627538,2.649321391377013,0.9305592885596942
FMB1_R02,S03,FMB1_R02_S03_Q09,8,16247.0,16247.0,0.19432717914040362,0.2973219456370728,0.5083508752225239,0.19432717914040354,0.2973219456370727,0.5083508752225236,2.6159535556024025,0.9311059849568134
FMB1_R02,S03,FMB1_R02_S03_Q10,9,16380.0,16380.0,0.1926402510626777,0.3001695515036304,0.5071901974336918,0.19264025106267774,0.30016955150363045,0.5071901974336919,2.632836048727281,0.930999369193839
FMB1_R03,S01,FMB1_R03_S01_Q01,0,12285.0,12285.0,0.23570351330454492,0.37284976320529634,0.39144672349015863,0.23570351330454495,0.3728497632052964,0.3914467234901587,1.660758967917389,0.9790718131053368
FMB1_R03,S01,FMB1_R03_S01_Q02,1,12305.0,12305.0,0.22851251570658726,0.36459706828089844,0.40689041601251486,0.22851251570658715,0.3645970682808983,0.4068904160125147,1.780604509798347,0.974927436943015
FMB1_R03,S01,FMB1_R03_S01_Q03,2,12549.0,12549.0,0.23626598259897671,0.36548136803837483,0.39825264936264787,0.23626598259897688,0.36548136803837505,0.39825264936264815,1.6856114662880493,0.978884202517596
FMB1_R03,S01,FMB1_R03_S01_Q04,3,12499.0,12499.0,0.2377083859806213,0.3652941009030375,0.3969975131163411,0.23770838598062133,0.36529410090303754,0.3969975131163412,1.6701031033406855,0.9795492387347144
FMB1_R03,S01,FMB1_R03_S01_Q05,4,12624.0,12624.0,0.23869069005843221,0.36851264128988687,0.3927966686516814,0.2386906900584321,0.3685126412898867,0.3927966686516812,1.6456304540219961,0.9802166358823521
FMB1_R03,S01,FMB1_R03_S01_Q06,5,12397.0,12397.0,0.2248278968062968,0.368998358776029,0.4061737444176745,0.2248278968062967,0.3689983587760288,0.40617374441767434,1.8065985146301413,0.9733802460069951
FMB1_R03,S01,FMB1_R03_S01_Q07,6,12444.0,12444.0,0.23763726443473232,0.36967626530281916,0.39268647026244885,0.2376372644347322,0.369676265302819,0.3926864702624487,1.6524616675609864,0.9798027904217841
FMB1_R03,S01,FMB1_R03_S01_Q08,7,12767.0,12767.0,0.23934643703347513,0.36558747572022265,0.3950660872463026,0.23934643703347502,0.3655874757202225,0.39506608724630243,1.65060358592699,0.9803266690529896
FMB1_R03,S01,FMB1_R03_S01_Q09,8,12307.0,12307.0,0.22796874474560905,0.37421840379896826,0.3978128514554224,0.2279687447456091,0.3742184037989683,0.3978128514554225,1.7450324249464235,0.9753950340588342
FMB1_R03,S01,FMB1_R03_S01_Q10,9,12423.0,12423.0,0.21724634999787815,0.3731707359477211,0.4095829140544012,0.21724634999787806,0.37317073594772093,0.40958291405440106,1.885338529546764,0.9695111530867246
FMB1_R03,S02,FMB1_R03_S02_Q01,0,13129.0,13129.0,0.21897401978929293,0.37915224698692507,0.4018737332237821,0.21897401978929293,0.37915224698692507,0.4018737332237821,1.8352575963599878,0.9708991586486103
FMB1_R03,S02,FMB1_R03_S02_Q02,1,13379.0,13379.0,0.21124692738639053,0.38069235399268553,0.4080607186209233,0.21124692738639067,0.3806923539926858,0.4080607186209236,1.9316764682429761,0.966538553963653
FMB1_R03,S02,FMB1_R03_S02_Q03,2,13160.0,13160.0,0.21031094992248883,0.3792637448399894,0.4104253052375215,0.2103109499224889,0.37926374483998954,0.41042530523752163,1.9515165776617236,0.9658767961658685
FMB1_R03,S02,FMB1_R03_S02_Q04,3,13249.0,13249.0,0.20417416556721404,0.3765222535579446,0.41930358087484115,0.2041741655672141,0.3765222535579447,0.41930358087484126,2.0536563953131797,0.9617668274957032
FMB1_R03,S02,FMB1_R03_S02_Q05,4,13203.0,13203.0,0.21557878389073132,0.37769611014752574,0.4067251059617433,0.21557878389073123,0.3776961101475256,0.40672510596174316,1.8866657405762934,0.9688923475295311
FMB1_R03,S02,FMB1_R03_S02_Q06,5,13427.0,13427.0,0.20894205572046617,0.3797354069910895,0.41132253728844453,0.20894205572046612,0.3797354069910894,0.4113225372884444,1.9685962018040721,0.9650723755122631
FMB1_R03,S02,FMB1_R03_S02_Q07,6,13216.0,13216.0,0.2023443288351016,0.3795375422020149,0.41811812896288336,0.20234432883510162,0.37953754220201497,0.4181181289628834,2.06636939799595,0.9608436318938036
FMB1_R03,S02,FMB1_R03_S02_Q08,7,13262.0,13262.0,0.2100117872946791,0.3772218540760536,0.4127663586292675,0.21001178729467904,0.37722185407605346,0.4127663586292674,1.965443768401877,0.9655366966686626
FMB1_R03,S02,FMB1_R03_S02_Q09,8,13139.0,13139.0,0.21740881591617706,0.3819124282664396,0.40067875581738355,0.217408815916177,0.3819124282664395,0.40067875581738344,1.8429738192947385,0.9701644740216605
FMB1_R03,S02,FMB1_R03_S02_Q10,9,13192.0,13192.0,0.21212729403969444,0.37806370381992055,0.4098090021403849,0.2121272940396945,0.37806370381992066,0.409809002140385,1.9319013330915311,0.9668866864316491
FMB1_R03,S03,FMB1_R03_S03_Q01,0,13306.0,13306.0,0.2394797139467504,0.3392785545788577,0.4212417314743923,0.2394797139467503,0.3392785545788575,0.42124173147439214,1.7589871164121136,0.9768748150304392
FMB1_R03,S03,FMB1_R03_S03_Q02,1,13258.0,13258.0,0.24898381373441575,0.33601624721049,0.4149999390550943,0.24898381373441575,0.33601624721049,0.4149999390550943,1.6667747707397695,0.9808917530204457
FMB1_R03,S03,FMB1_R03_S03_Q03,2,13328.0,13328.0,0.24278812442899075,0.33646836126963714,0.42074351430137247,0.24278812442899064,0.336468361269637,0.4207435143013723,1.7329657918438637,0.9779903926516414
FMB1_R03,S03,FMB1_R03_S03_Q04,3,13517.0,13517.0,0.2428432575505999,0.3319751435341081,0.42518159891529206,0.2428432575505999,0.3319751435341081,0.42518159891529206,1.7508478646013028,0.9770551456413973
FMB1_R03,S03,FMB1_R03_S03_Q05,4,13466.0,13466.0,0.24940113593861435,0.3312507575438622,0.4193481065175238,0.2494011359386143,0.33125075754386213,0.4193481065175237,1.6814201945765752,0.9801181571426011
FMB1_R03,S03,FMB1_R03_S03_Q06,5,13167.0,13167.0,0.24295363049652227,0.34040557150187273,0.416640798001605,0.24295363049652227,0.34040557150187273,0.416640798001605,1.7148984238272946,0.9788350693149175
FMB1_R03,S03,FMB1_R03_S03_Q07,6,13426.0,13426.0,0.23448506025549445,0.3367669571179202,0.4287479826265853,0.23448506025549445,0.3367669571179202,0.4287479826265853,1.8284660957052972,0.9736958963060708
FMB1_R03,S03,FMB1_R03_S03_Q08,7,13318.0,13318.0,0.23953906248835705,0.3361169848369395,0.424343952674704,0.23953906248835694,0.33611698483693936,0.4243439526747038,1.7715021018558488,0.9762587831859582
FMB1_R03,S03,FMB1_R03_S03_Q09,8,13302.0,13302.0,0.24698742479597172,0.33929595010982544,0.4137166250942028,0.24698742479597172,0.33929595010982544,0.4137166250942028,1.6750513733076113,0.9805699885428167
FMB1_R03,S03,FMB1_R03_S03_Q10,9,13345.0,13345.0,0.2467692766844611,0.33050438678614097,0.42272633652939806,0.2467692766844611,0.33050438678614097,0.42272633652939806,1.7130428155767936,0.9786872813169041
FMB1_W01,S01,FMB1_W01_S01_Q01,0,16365.0,16365.0,0.08104078091574222,0.21580684038159867,0.7031523787026595,0.08104078091574218,0.21580684038159859,0.7031523787026591,8.676525210606302,0.7119790499663241
FMB1_W01,S01,FMB1_W01_S01_Q02,1,16272.0,16272.0,0.08016029388852722,0.2126550048302513,0.7071847012812215,0.08016029388852722,0.2126550048302513,0.7071847012812215,8.822132092787099,0.7068227408565634
FMB1_W01,S01,FMB1_W01_S01_Q03,2,16078.0,16078.0,0.08156626365177139,0.2119359081808181,0.7064978281674102,0.0815662636517714,0.21193590818081814,0.7064978281674104,8.661642651472208,0.708810044240592
FMB1_W01,S01,FMB1_W01_S01_Q04,3,16169.0,16169.0,0.08193596446117406,0.2048289512634458,0.7132350842753795,0.08193596446117411,0.20482895126344594,0.71323508427538,8.704786585057542,0.701607995861079
FMB1_W01,S01,FMB1_W01_S01_Q05,4,16358.0,16358.0,0.08069735251205502,0.21158960384209574,0.70771304364585,0.08069735251205497,0.2115896038420956,0.7077130436458495,8.769966072184683,0.7067175577740618
FMB1_W01,S01,FMB1_W01_S01_Q06,5,16279.0,16279.0,0.08101701858356945,0.21598308200656635,0.7029998994098641,0.08101701858356947,0.21598308200656638,0.7029998994098642,8.677187974829216,0.7121217221937596
FMB1_W01,S01,FMB1_W01_S01_Q07,6,16294.0,16294.0,0.08030308121809812,0.21225214072032225,0.7074447780615801,0.08030308121809808,0.21225214072032217,0.7074447780615798,8.809684103405754,0.7066645768070395
FMB1_W01,S01,FMB1_W01_S01_Q08,7,16168.0,16168.0,0.080893538091861,0.21283371871965223,0.7062727431884867,0.08089353809186102,0.21283371871965226,0.7062727431884868,8.73089198282387,0.7084677301679452
FMB1_W01,S01,FMB1_W01_S01_Q09,8,16326.0,16326.0,0.08088182083705836,0.21122861106785853,0.7078895680950833,0.08088182083705835,0.21122861106785848,0.7078895680950832,8.752146783653306,0.706684918616979
FMB1_W01,S01,FMB1_W01_S01_Q10,9,16341.0,16341.0,0.08157792835889933,0.2143576344152966,0.704064437225805,0.08157792835889927,0.2143576344152964,0.7040644372258044,8.63057510026851,0.7114707181105804
FMB1_W01,S02,FMB1_W01_S02_Q01,0,16218.0,16218.0,0.06833413077160053,0.2093106568359274,0.7223552123924724,0.06833413077160051,0.20931065683592734,0.7223552123924722,10.570928527749432,0.6787199625986853
FMB1_W01,S02,FMB1_W01_S02_Q02,1,16445.0,16445.0,0.06978310589143988,0.20662781005067746,0.7235890840578834,0.06978310589143984,0.20662781005067732,0.7235890840578829,10.369115487401146,0.6787746025751343
FMB1_W01,S02,FMB1_W01_S02_Q03,2,16308.0,16308.0,0.0715032020015779,0.21519887230891865,0.7132979256895038,0.07150320200157788,0.21519887230891857,0.7132979256895035,9.975748018581923,0.6919687464508573
FMB1_W01,S02,FMB1_W01_S02_Q04,3,16304.0,16304.0,0.06856190872950851,0.21694818520467493,0.7144899060658172,0.06856190872950847,0.2169481852046748,0.7144899060658167,10.421091234268777,0.6876554878902904
FMB1_W01,S02,FMB1_W01_S02_Q05,4,16218.0,16218.0,0.07144726100639853,0.2104845064208081,0.7180682325727932,0.07144726100639855,0.21048450642080815,0.7180682325727933,10.050325547238065,0.6866474625041314
FMB1_W01,S02,FMB1_W01_S02_Q06,5,16233.0,16233.0,0.0702621244449354,0.21011454334410656,0.7196233322109584,0.07026212444493538,0.21011454334410648,0.7196233322109581,10.241980838124656,0.683734041313528
FMB1_W01,S02,FMB1_W01_S02_Q07,6,16220.0,16220.0,0.06957828022593641,0.21664535211120897,0.7137763676628548,0.0695782802259364,0.21664535211120892,0.7137763676628547,10.258608941541262,0.6894879720010244
FMB1_W01,S02,FMB1_W01_S02_Q08,7,16327.0,16327.0,0.07073378464214441,0.2150826493643597,0.7141835659934962,0.07073378464214439,0.2150826493643596,0.7141835659934959,10.096781468808517,0.6902267392726522
FMB1_W01,S02,FMB1_W01_S02_Q09,8,16240.0,16240.0,0.06837382808265483,0.2111323141821003,0.7204938577352448,0.06837382808265484,0.21113231418210032,0.7204938577352449,10.537567925321717,0.680849719357378
FMB1_W01,S02,FMB1_W01_S02_Q10,9,16248.0,16248.0,0.06807866322944198,0.2109295698891364,0.7209917668814216,0.06807866322944198,0.2109295698891364,0.7209917668814216,10.590568802026864,0.6799896672798192
FMB1_W01,S03,FMB1_W01_S03_Q01,0,15942.0,15942.0,0.0829158185227368,0.21520475286440585,0.7018794286128575,0.0829158185227368,0.21520475286440585,0.7018794286128575,8.464964118039687,0.7149979007975281
FMB1_W01,S03,FMB1_W01_S03_Q02,1,15848.0,15848.0,0.0852854302142325,0.22584608725968205,0.688868482526086,0.08528543021423246,0.22584608725968194,0.6888684825260857,8.077211790990381,0.7306790231086229
FMB1_W01,S03,FMB1_W01_S03_Q03,2,15840.0,15840.0,0.0841719402400437,0.2180853445152448,0.6977427152447115,0.0841719402400437,0.2180853445152448,0.6977427152447115,8.289493069244584,0.7205025492360059
FMB1_W01,S03,FMB1_W01_S03_Q04,3,15877.0,15877.0,0.08581605252556404,0.22210606217578166,0.6920778852986543,0.08581605252556404,0.22210606217578166,0.6920778852986543,8.064666981652284,0.7278548963279856
FMB1_W01,S03,FMB1_W01_S03_Q05,4,15994.0,15994.0,0.08523764537928005,0.2211978069393656,0.6935645476813543,0.08523764537928005,0.2211978069393656,0.6935645476813543,8.136833726403582,0.7258113173685432
FMB1_W01,S03,FMB1_W01_S03_Q06,5,15735.0,15735.0,0.08568880334942451,0.2221189003088262,0.6921922963417494,0.08568880334942451,0.2221189003088262,0.6921922963417494,8.077978327216284,0.7276262944688483
FMB1_W01,S03,FMB1_W01_S03_Q07,6,15853.0,15853.0,0.08718928820512448,0.2083790861100436,0.7044316256848324,0.08718928820512444,0.20837908611004352,0.7044316256848321,8.079336810590341,0.7157592445773372
FMB1_W01,S03,FMB1_W01_S03_Q08,7,15839.0,15839.0,0.08721140073820173,0.21640784565528504,0.6963807536065131,0.08721140073820174,0.2164078456552851,0.6963807536065132,7.984973841860027,0.7245217352373893
FMB1_W01,S03,FMB1_W01_S03_Q09,8,15781.0,15781.0,0.08505148706607474,0.22264614056037618,0.6923023723735491,0.08505148706607474,0.22264614056037618,0.6923023723735491,8.139803268057074,0.7269571177353217
FMB1_W01,S03,FMB1_W01_S03_Q10,9,15794.0,15794.0,0.08305198793767318,0.22232825192923195,0.6946197601330945,0.08305198793767322,0.22232825192923206,0.6946197601330948,8.363674095969571,0.722787404524285
FMB1_W03,S01,FMB1_W03_S01_Q01,0,15216.0,15216.0,0.058881045163307555,0.11250249636361373,0.8286164584730786,0.05888104516330756,0.11250249636361374,0.8286164584730787,14.072719941959202,0.5173220406691377
FMB1_W03,S01,FMB1_W03_S01_Q02,1,15268.0,15268.0,0.05732094720840968,0.11135549118342657,0.8313235616081641,0.057320947208409655,0.11135549118342651,0.8313235616081638,14.502962740402845,0.5114539767503197
FMB1_W03,S01,FMB1_W03_S01_Q03,2,15291.0,15291.0,0.0563143515607577,0.12254311024590411,0.8211425381933384,0.05631435156075769,0.12254311024590409,0.8211425381933382,14.581408032504921,0.5289149369438209
FMB1_W03,S01,FMB1_W03_S01_Q04,3,15253.0,15253.0,0.05860800458560475,0.1205344088401327,0.8208575865742622,0.05860800458560477,0.12053440884013274,0.8208575865742624,14.005895480971223,0.5309745347008672
FMB1_W03,S01,FMB1_W03_S01_Q05,4,15040.0,15040.0,0.05937569884138585,0.11314820986186239,0.8274760912967521,0.05937569884138582,0.11314820986186233,0.8274760912967518,13.936275402959764,0.5196819493336092
