run_id,scene_id,scene_class,snapshot_id,backend,source_file,source_file_sha256,source_array_sha256,target_file,target_file_sha256,target_array_sha256,backend_contract_sha256,geometry_lambda_min,geometry_lambda_mid,geometry_lambda_max,geometry_condition_number,geometry_entropy,direction_class,direction_vector_x,direction_vector_y,direction_vector_z,direction_source,direction_frame,perturbation_sign,perturbation_magnitude_m,perturbation_vector_x_m,perturbation_vector_y_m,perturbation_vector_z_m,T_star,T_initial,transform_convention,perturbation_composition,PILOT_ONLY,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,MEASUREMENT_EVIDENCE,NO_OBVIOUS_MOTION,ACCELERATION_UNIT_UNKNOWN,POINT_COORDINATE_UNIT_STATUS,T_est,initial_translation_error_m,final_translation_error_m,initial_rotation_error_deg,final_rotation_error_deg,final_translation_error_vector_x_m,final_translation_error_vector_y_m,final_translation_error_vector_z_m,translation_error_reduction_ratio,solver_success,finite_transform,pose_recovered,fitness,rmse,correspondence_count,iteration_count,runtime_ms,backend_version,failure_reason,capture_phase,execution_origin,new_icp_executed,source_run_id,boundary_iteration,initial_correspondence_count,initial_correspondence_fraction,LOW_INITIAL_OVERLAP,initial_overlap_definition,converged_but_not_recovered,SPATIAL_AXIS_INTERPRETATION,bracket_lower_before_m,bracket_upper_before_m,bracket_lower_after_m,bracket_upper_after_m
CB-COARSE-R_TEST_01_Q06-W-M1200000UM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q06,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,weak,0.9841055041167887,-0.09567276347719332,-0.14960975601770876,lambda_min,TARGET_FRAME,-1,1.2,-1.1809266049401463,0.11480731617263198,0.1795317072212505,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-1.1809266049401463],[0.0,1.0,0.0,0.11480731617263198],[0.0,0.0,1.0,0.1795317072212505],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0000001192092896,0.00013644703722093254,-4.351487586973235e-05,-0.00010956517508020625],[-0.0001364615309285,1.0000001192092896,-0.0003787723835557699,0.00022775851539336145],[4.344384797150269e-05,0.00037877733120694757,0.9999997615814209,0.00017544279398862273],[0.0,0.0,0.0,1.0]]",1.2,0.0003076664474509345,0.0,0.023201651109035135,-0.00010956517508020625,0.00022775851539336145,0.00017544279398862273,0.9997436112937909,true,true,true,0.00039942746480711255,,15395,19,1287.917674,1.15.1,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,11702,0.7601169210782721,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-W-M1600000UM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q06,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,weak,0.9841055041167887,-0.09567276347719332,-0.14960975601770876,lambda_min,TARGET_FRAME,1,1.6,1.574568806586862,-0.1530764215635093,-0.23937560962833404,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,1.574568806586862],[0.0,1.0,0.0,-0.1530764215635093],[0.0,0.0,1.0,-0.23937560962833404],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9997423126133596,0.02072855818052794,-0.009253931394187866,1.6455583555460804],[-0.020687767949423563,0.9997759385660422,0.004482066672655906,-0.12930869302726808],[0.009344764724843116,-0.004289468515305442,0.9999471365187728,0.013309747321917673],[0.0,0.0,0.0,1.0]]",1.6,1.650684763658317,0.0,1.324804458447829,1.6455583555460804,-0.12930869302726808,0.013309747321917673,-0.03167797728644817,true,true,false,0.6831438778824294,0.2287382036086934,10517,,101.93072199945163,0.19.0+b012259,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,10210,0.6632023384215654,false,shared 0.50m one-nearest-target association fraction,true,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-W-M1600000UM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q06,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,weak,0.9841055041167887,-0.09567276347719332,-0.14960975601770876,lambda_min,TARGET_FRAME,1,1.6,1.574568806586862,-0.1530764215635093,-0.23937560962833404,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,1.574568806586862],[0.0,1.0,0.0,-0.1530764215635093],[0.0,0.0,1.0,-0.23937560962833404],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9998683333396912,0.014885224401950836,-0.006474581081420183,1.6250964403152466],[-0.014826896600425243,0.999849796295166,0.008964980952441692,-0.1218707337975502],[0.006607054267078638,-0.008867801167070866,0.9999388456344604,0.013196654617786407],[0.0,0.0,0.0,1.0]]",1.6,1.6297131857399756,0.0,1.0611730335534528,1.6250964403152466,-0.1218707337975502,0.013196654617786407,-0.018570741087484688,true,true,false,0.08201923350512459,,10536,24,1689.637758,1.15.1,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,10210,0.6632023384215654,false,shared 0.50m one-nearest-target association fraction,true,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-W-M1600000UM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q06,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,weak,0.9841055041167887,-0.09567276347719332,-0.14960975601770876,lambda_min,TARGET_FRAME,-1,1.6,-1.574568806586862,0.1530764215635093,0.23937560962833404,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-1.574568806586862],[0.0,1.0,0.0,0.1530764215635093],[0.0,0.0,1.0,0.23937560962833404],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999790696549,0.00019966706713910566,-4.46514437645868e-05,-5.091703318982309e-05],[-0.00019968342766422766,0.9999999128282687,-0.0003667014913138709,0.00016192658183275437],[4.457822166096311e-05,0.00036671039979201505,0.99999993176813,0.00018174400738235464],[0.0,0.0,0.0,1.0]]",1.6,0.00024868382816799857,0.0,0.024059721655868355,-5.091703318982309e-05,0.00016192658183275437,0.00018174400738235464,0.999844572607395,true,true,true,1.0,0.01998450460197065,15395,,58.6725370012573,0.19.0+b012259,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,11345,0.7369275738876259,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-W-M1600000UM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q06,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,weak,0.9841055041167887,-0.09567276347719332,-0.14960975601770876,lambda_min,TARGET_FRAME,-1,1.6,-1.574568806586862,0.1530764215635093,0.23937560962833404,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-1.574568806586862],[0.0,1.0,0.0,0.1530764215635093],[0.0,0.0,1.0,0.23937560962833404],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,0.000131706110551022,-4.5103039155947044e-05,-0.00012163496285211295],[-0.00013171887258067727,0.9999998211860657,-0.0003912444517482072,0.00023936093202792108],[4.5048436732031405e-05,0.00039125201874412596,0.9999998807907104,0.0001826759398682043],[0.0,0.0,0.0,1.0]]",1.6,0.00032474485211630646,0.0,0.02379363527199498,-0.00012163496285211295,0.00023936093202792108,0.0001826759398682043,0.9997970344674273,true,true,true,0.00039942934692008226,,15395,25,1405.343623,1.15.1,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,11345,0.7369275738876259,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-S-M0100000UM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q06,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,strong,0.08968958621128309,0.9948950517034413,-0.04625596416956401,lambda_max,TARGET_FRAME,1,0.1,0.00896895862112831,0.09948950517034413,-0.004625596416956402,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.00896895862112831],[0.0,1.0,0.0,0.09948950517034413],[0.0,0.0,1.0,-0.004625596416956402],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999790384158,0.0001994485030577418,-4.629754665778514e-05,-4.4500105010356114e-05],[-0.00019946544989349265,0.9999999130093173,-0.0003663262100315018,0.00016716869690119095],[4.622447941610833e-05,0.0003663354371136966,0.9999999318308203,0.000188132233800474],[0.0,0.0,0.0,1.0]]",0.10000000000000003,0.00025557654423739905,0.0,0.024045220160464526,-4.4500105010356114e-05,0.00016716869690119095,0.000188132233800474,0.997444234557626,true,true,true,1.0,0.019984392792021192,15395,,35.55834000144387,0.19.0+b012259,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,15395,1.0,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-S-M0100000UM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q06,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,strong,0.08968958621128309,0.9948950517034413,-0.04625596416956401,lambda_max,TARGET_FRAME,1,0.1,0.00896895862112831,0.09948950517034413,-0.004625596416956402,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.00896895862112831],[0.0,1.0,0.0,0.09948950517034413],[0.0,0.0,1.0,-0.004625596416956402],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,0.0001318417489528656,-4.51128144050017e-05,-0.00012187541142338887],[-0.0001318594440817833,1.0,-0.00039058466791175306,0.00024021852004807442],[4.506131517700851e-05,0.00039059066330082715,0.9999999403953552,0.00018284580437466502],[0.0,0.0,0.0,1.0]]",0.10000000000000003,0.0003255628072448168,0.0,0.02376056323427746,-0.00012187541142338887,0.00024021852004807442,0.00018284580437466502,0.9967443719275518,true,true,true,0.0003994282989241067,,15395,10,1094.76652,1.15.1,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,15395,1.0,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-S-M0100000UM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q06,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,strong,0.08968958621128309,0.9948950517034413,-0.04625596416956401,lambda_max,TARGET_FRAME,-1,0.1,-0.00896895862112831,-0.09948950517034413,0.004625596416956402,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.00896895862112831],[0.0,1.0,0.0,-0.09948950517034413],[0.0,0.0,1.0,0.004625596416956402],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999768743373,0.00021095011886036253,-4.1849399295681485e-05,-8.026121312683965e-05],[-0.0002109657311898691,0.9999999080303932,-0.0003734068360977701,0.00017052508114499254],[4.17706252303506e-05,0.0003734156562516119,0.9999999294079788,0.00016567787087446142],[0.0,0.0,0.0,1.0]]",0.10000000000000003,0.00025093788579963965,0.0,0.02468958133062927,-8.026121312683965e-05,0.00017052508114499254,0.00016567787087446142,0.9974906211420036,true,true,true,1.0,0.019984277772214967,15395,,35.48793499976455,0.19.0+b012259,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,15395,1.0,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-S-M0100000UM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q06,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,strong,0.08968958621128309,0.9948950517034413,-0.04625596416956401,lambda_max,TARGET_FRAME,-1,0.1,-0.00896895862112831,-0.09948950517034413,0.004625596416956402,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.00896895862112831],[0.0,1.0,0.0,-0.09948950517034413],[0.0,0.0,1.0,0.004625596416956402],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999403953552,0.0001439914049115032,-5.216908539296128e-05,-9.465770563110709e-05],[-0.00014401086082216352,0.9999999403953552,-0.0003739149833563715,0.00021801472757942975],[5.2115225116722286e-05,0.00037392243393696845,1.0,0.00019382379832677543],[0.0,0.0,0.0,1.0]]",0.10000000000000003,0.0003066890403563466,0.0,0.02315134702270645,-9.465770563110709e-05,0.00021801472757942975,0.00019382379832677543,0.9969331095964366,true,true,true,0.0003994143930335509,,15395,7,1076.324748,1.15.1,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,15395,1.0,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-S-M0200000UM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q06,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,strong,0.08968958621128309,0.9948950517034413,-0.04625596416956401,lambda_max,TARGET_FRAME,1,0.2,0.01793791724225662,0.19897901034068827,-0.009251192833912803,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.01793791724225662],[0.0,1.0,0.0,0.19897901034068827],[0.0,0.0,1.0,-0.009251192833912803],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999790339997,0.0001994866791391957,-4.622839849160694e-05,-4.4731799265288166e-05],[-0.00019950355072910107,0.9999999133972725,-0.00036524482257231763,0.0001621377251166686],[4.615553301137374e-05,0.0003652540376442381,0.9999999322295753,0.0001888944998040711],[0.0,0.0,0.0,1.0]]",0.20000000000000007,0.00025292431244889967,0.0,0.02399175882509375,-4.4731799265288166e-05,0.0001621377251166686,0.0001888944998040711,0.9987353784377555,true,true,true,1.0,0.01998443397880591,15395,,36.693539999760105,0.19.0+b012259,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,15395,1.0,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-S-M0200000UM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q06,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,strong,0.08968958621128309,0.9948950517034413,-0.04625596416956401,lambda_max,TARGET_FRAME,1,0.2,0.01793791724225662,0.19897901034068827,-0.009251192833912803,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.01793791724225662],[0.0,1.0,0.0,0.19897901034068827],[0.0,0.0,1.0,-0.009251192833912803],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,0.00013405272329691797,-4.4063628592994064e-05,-0.00011304135841783136],[-0.00013406964717432857,0.9999998807907104,-0.0003871530352625996,0.00023345404770225286],[4.401172554935329e-05,0.00038715891423635185,1.0,0.00018023337179329246],[0.0,0.0,0.0,1.0]]",0.20000000000000007,0.0003158531453215142,0.0,0.023609856991755277,-0.00011304135841783136,0.00023345404770225286,0.00018023337179329246,0.9984207342733924,true,true,true,0.0003994287134405584,,15395,10,1102.729476,1.15.1,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,15395,1.0,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
CB-COARSE-R_TEST_01_Q06-S-M0200000UM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q06,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q06/source_points.npy,325ec45c672bb2f7b4a1d1899adf5e972f3bc953cf67f30a32b97eac195e2e29,f6bb3f5ba310894a2220cdb08ffb37fa9be44b45ddaa2535c2d86dad4d2cae5f,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,strong,0.08968958621128309,0.9948950517034413,-0.04625596416956401,lambda_max,TARGET_FRAME,-1,0.2,-0.01793791724225662,-0.19897901034068827,0.009251192833912803,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.01793791724225662],[0.0,1.0,0.0,-0.19897901034068827],[0.0,0.0,1.0,0.009251192833912803],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999768743374,0.00021095011885973806,-4.1849399295391475e-05,-8.026121312648312e-05],[-0.0002109657311892449,0.9999999080303931,-0.00037340683610234443,0.0001705250811491149],[4.177062523005983e-05,0.00037341565625618615,0.9999999294079787,0.00016567787087085455],[0.0,0.0,0.0,1.0]]",0.20000000000000007,0.00025093788579994556,0.0,0.024689581330835462,-8.026121312648312e-05,0.0001705250811491149,0.00016567787087085455,0.9987453105710002,true,true,true,1.0,0.01998427777221501,15395,,34.10336399974767,0.19.0+b012259,,COARSE,NEW_BASE_COARSE_EXECUTION,true,,,15395,1.0,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,,,,
