scene_id,scene_class,snapshot_id,backend,direction_class,perturbation_sign,largest_recovered_coarse_magnitude,smallest_failed_coarse_magnitude,capture_radius_lower_m,capture_radius_upper_m,capture_radius_mid_m,capture_radius_resolution_m,boundary_refinement_run_count,LEFT_CENSORED,RIGHT_CENSORED,BOUND_NOT_FOUND,NON_MONOTONIC_RECOVERY_PATTERN,CAPTURE_RADIUS_AMBIGUOUS,lower_initial_correspondence_fraction,upper_initial_correspondence_fraction,upper_bound_low_initial_overlap,coarse_profile_json,PILOT_ONLY,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,MEASUREMENT_EVIDENCE,SPATIAL_AXIS_INTERPRETATION
R_TEST_01,Rich,R_TEST_01_Q06,open3d,weak,-1,3.2,4.8,3.6500000000000004,3.6750000000000003,3.6625000000000005,0.02499999999999991,6,false,false,false,false,false,0.5479051640142903,0.5470607340045469,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8115621955180253,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7601169210782721,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7369275738876259,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7188697629100357,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6169535563494641,""magnitude_m"":3.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4898993179603767,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.41968171484248135,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q06,open3d,weak,1,1.2,1.6,1.2999999999999998,1.3249999999999997,1.3124999999999998,0.02499999999999991,4,false,false,false,false,false,0.6754790516401429,0.6751542708671646,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8468983436180578,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6968496265021111,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6632023384215654,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q06,pcl,strong,-1,2.4,3.2,3.1750000000000003,3.2,3.1875,0.02499999999999991,5,false,false,false,false,false,0.2945761610912634,0.29535563494641115,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6115621955180254,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5163364728808054,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4516401429035401,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.3080220850925625,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.29535563494641115,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.20987333549853848,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.006040922377395258,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q06,pcl,strong,1,2.4,3.2,2.975,3.0,2.9875,0.02499999999999991,5,false,false,false,false,false,0.39681714842481325,0.402208509256252,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.670477427736278,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5747970120168886,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.512179278986684,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.412731406300747,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4086391685612212,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.32270217603117896,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.014225397856446899,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q06,pcl,weak,-1,3.2,4.8,3.3000000000000003,3.325,3.3125,0.02499999999999991,6,false,false,false,false,false,0.5746021435531017,0.5673920103929847,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8115621955180253,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7601169210782721,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7369275738876259,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7188697629100357,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6169535563494641,""magnitude_m"":3.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4898993179603767,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.41968171484248135,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q06,pcl,weak,1,1.2,1.6,1.3249999999999997,1.3499999999999999,1.3375,0.025000000000000133,4,false,false,false,false,false,0.6751542708671646,0.6759337447223125,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8468983436180578,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6968496265021111,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6632023384215654,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q07,open3d,strong,-1,2.4,3.2,2.55,2.5749999999999997,2.5625,0.02499999999999991,5,false,false,false,false,false,0.2984090027163368,0.29718018367610916,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.607748027422067,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5108006726167378,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4494243952916828,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.3066226878799638,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.29090673910231535,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.2048894062863795,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.005303324278877248,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q07,open3d,strong,1,2.4,3.2,2.975,3.0,2.9875,0.02499999999999991,5,false,false,false,false,false,0.40175915146811536,0.40842064415987583,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6746863277713103,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5761867804941146,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5151338766006985,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4186392445996637,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.41941534083559695,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.326930539386884,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.015133876600698487,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q07,open3d,weak,-1,3.2,4.8,3.4250000000000003,3.45,3.4375,0.02499999999999991,6,false,false,false,false,false,0.7451170611822533,0.7450523864959255,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.813607554003363,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.775190790324667,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7705342129090674,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7718923813219506,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7336696417022377,""magnitude_m"":3.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.724550510930022,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.6927952399430862,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q07,open3d,weak,1,1.2,1.6,1.3249999999999997,1.3499999999999999,1.3375,0.025000000000000133,4,false,false,false,false,false,0.685810373819687,0.6877506144095201,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8523476911136981,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7063122493855905,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6778553874013711,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q07,pcl,strong,-1,2.4,3.2,2.5749999999999997,2.5999999999999996,2.5874999999999995,0.02499999999999991,5,false,false,false,false,false,0.29718018367610916,0.2968568102444703,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.607748027422067,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5108006726167378,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4494243952916828,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.3066226878799638,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.29090673910231535,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.2048894062863795,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.005303324278877248,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q07,pcl,strong,1,2.4,3.2,2.975,3.0,2.9875,0.02499999999999991,5,false,false,false,false,false,0.40175915146811536,0.40842064415987583,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6746863277713103,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5761867804941146,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5151338766006985,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4186392445996637,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.41941534083559695,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.326930539386884,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.015133876600698487,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q07,pcl,weak,-1,2.4,3.2,3.1750000000000003,3.2,3.1875,0.02499999999999991,5,false,false,false,false,false,0.7345104126244988,0.7336696417022377,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.813607554003363,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.775190790324667,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7705342129090674,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7718923813219506,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7336696417022377,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.724550510930022,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.6927952399430862,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q07,pcl,weak,1,1.2,1.6,1.3249999999999997,1.3499999999999999,1.3375,0.025000000000000133,4,false,false,false,false,false,0.685810373819687,0.6877506144095201,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8523476911136981,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7063122493855905,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6778553874013711,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q08,open3d,strong,-1,2.4,3.2,2.525,2.55,2.5374999999999996,0.02499999999999991,5,false,false,false,false,false,0.3013455858221201,0.30016409583196585,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6097144732523794,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5128979323925172,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4518542829012143,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.3067279291106006,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.29386281588447655,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.21076468657696096,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.005447981621266819,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q08,open3d,strong,1,2.4,3.2,2.975,3.0,2.9875,0.02499999999999991,5,false,false,false,false,false,0.39868723334427303,0.4043321299638989,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.666360354446997,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5768953068592058,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5121759107318674,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.41673777486051855,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4139153265507056,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.3255661306202822,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.014834263209714474,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q08,open3d,weak,-1,3.2,4.8,3.3750000000000004,3.4000000000000004,3.3875,0.02499999999999991,6,false,false,false,false,false,0.7451263537906138,0.7437479488021004,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8189694781752543,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7814899901542501,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7706596652445028,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7760420085329832,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7344273055464391,""magnitude_m"":3.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7314079422382671,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.6822448309812931,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q08,open3d,weak,1,1.2,1.6,1.2999999999999998,1.3249999999999997,1.3124999999999998,0.02499999999999991,4,false,false,false,false,false,0.6895963242533639,0.6929438792254676,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8476534296028881,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7069248441089596,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6796849360026256,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q08,pcl,strong,-1,2.4,3.2,2.525,2.55,2.5374999999999996,0.02499999999999991,5,false,false,false,false,false,0.3013455858221201,0.30016409583196585,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6097144732523794,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5128979323925172,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4518542829012143,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.3067279291106006,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.29386281588447655,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.21076468657696096,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.005447981621266819,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q08,pcl,strong,1,2.4,3.2,3.0,3.025,3.0125,0.02499999999999991,5,false,false,false,false,false,0.4043321299638989,0.40879553659337053,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.666360354446997,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5768953068592058,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5121759107318674,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.41673777486051855,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.4139153265507056,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.3255661306202822,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.014834263209714474,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q08,pcl,weak,-1,2.4,3.2,3.1500000000000004,3.1750000000000003,3.1625000000000005,0.02499999999999991,5,false,false,false,false,false,0.7358057105349524,0.7352149655398753,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8189694781752543,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7814899901542501,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7706596652445028,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7760420085329832,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7344273055464391,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.7314079422382671,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.6822448309812931,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q08,pcl,weak,1,1.2,1.6,1.3249999999999997,1.3499999999999999,1.3375,0.025000000000000133,4,false,false,false,false,false,0.6929438792254676,0.694716114210699,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.8476534296028881,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.7069248441089596,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6796849360026256,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
R_TEST_01,Rich,R_TEST_01_Q09,open3d,strong,-1,2.4,3.2,2.5,2.525,2.5125,0.02499999999999991,5,false,false,false,false,false,0.30103896103896105,0.2987012987012987,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.6094805194805195,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.5169480519480519,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.44915584415584414,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.3062987012987013,""magnitude_m"":2.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.2926623376623377,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.20662337662337663,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.006818181818181818,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
