scene_id,station_id,role,raw_filename,sha256,motion_status,acceleration_unit,acceleration_conversion_applied,large_spike_count,maximum_gyro_step,maximum_accel_step_raw,gyro_x_median,gyro_x_mad,gyro_x_q95,gyro_x_q99,gyro_x_max,gyro_x_min,gyro_x_absolute_max,gyro_y_median,gyro_y_mad,gyro_y_q95,gyro_y_q99,gyro_y_max,gyro_y_min,gyro_y_absolute_max,gyro_z_median,gyro_z_mad,gyro_z_q95,gyro_z_q99,gyro_z_max,gyro_z_min,gyro_z_absolute_max,gyro_norm_median,gyro_norm_mad,gyro_norm_q95,gyro_norm_q99,gyro_norm_max,gyro_norm_min,gyro_norm_absolute_max,accel_x_median,accel_x_mad,accel_x_q95,accel_x_q99,accel_x_max,accel_x_min,accel_x_absolute_max,accel_y_median,accel_y_mad,accel_y_q95,accel_y_q99,accel_y_max,accel_y_min,accel_y_absolute_max,accel_z_median,accel_z_mad,accel_z_q95,accel_z_q99,accel_z_max,accel_z_min,accel_z_absolute_max,accel_norm_median,accel_norm_mad,accel_norm_q95,accel_norm_q99,accel_norm_max,accel_norm_min,accel_norm_absolute_max
FMB1_R02,S03,MAP,mid360_20260819_210826_part1_20s.bag,d1d8062575aec78adabe32e49b510bc699781cd3290c83ba7f68197dd6416779,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.028042975009529278,0.054219559360157904,0.007585177198052406,0.008522115647792816,0.02036835253238678,0.02356414496898651,0.026759937405586243,-0.01158958300948143,0.026759937405586243,-0.0035439804196357727,0.0010652653872966766,-0.00034818798303604126,0.0007170774042606354,0.0007170774042606354,-0.007805038243532181,0.007805038243532181,-0.011082694865763187,0.0021305298432707787,-0.006821636110544205,-0.005756372585892677,-0.004691107198596001,-0.0185395460575819,0.0185395460575819,0.014789818144837364,0.004955700376559933,0.02591419839381005,0.02783017166158929,0.03053734227802332,0.006210885640480961,0.03053734227802332,-0.0016010081162676215,0.013183594099245965,0.01695367880165577,0.01939508505165577,0.02085992880165577,-0.02601507119834423,0.02601507119834423,-0.008906067349016666,0.012207030318677425,0.010136901400983334,0.011601745150983334,0.013310729525983334,-0.029413878917694092,0.029413878917694092,0.9937770366668701,0.019287109375,1.0203883647918701,1.0220973491668701,1.0238063335418701,0.9625270366668701,1.0238063335418701,0.9939768266359738,0.019086317811925324,1.0204277266441806,1.0221227592018625,1.0238179812090713,0.9628272760429041,1.0238179812090713
FMB1_R02,S03,QUERY,mid360_20260819_210826_part2_15s.bag,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.026970341849978718,0.053334529336183996,0.007585177198052406,0.008522115647792816,0.021433614194393158,0.02356414496898651,0.026759937405586243,-0.010524318553507328,0.026759937405586243,-0.0035439804196357727,0.0010652653872966766,-0.00034818798303604126,0.0007170774042606354,0.001782342791557312,-0.007805038243532181,0.007805038243532181,-0.011082694865763187,0.0021305298432707787,-0.007886901497840881,-0.006821636110544205,-0.004691107198596001,-0.01960480958223343,0.01960480958223343,0.014742533892619938,0.004908416124342507,0.026135445181577142,0.028071608848297992,0.031189263272175156,0.006210885640480961,0.031189263272175156,-0.0013568674912676215,0.013183593400754035,0.01719781942665577,0.01939508505165577,0.02085992880165577,-0.02625921182334423,0.02625921182334423,-0.008661926724016666,0.01220703125,0.010136901400983334,0.011601745150983334,0.013554870150983334,-0.028437316417694092,0.028437316417694092,0.9937770366668701,0.019287109375,1.0203883647918701,1.02245623588562,1.0240504741668701,0.9627711772918701,1.0240504741668701,0.9941858835731251,0.019032125167971925,1.0204327430255131,1.0224720067724493,1.0240570609547428,0.9630610359954657,1.0240570609547428
FMB1_R03,S01,MAP,mid360_20260819_211442_part1_20s.bag,bce2e8dc2b3d2ea818ffb02eb80d61256eb918fea3b91e45c68e5d7e56f87c11,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.030130226979126817,0.05260196514064951,0.008650441654026508,0.008522114716470242,0.021433614194393158,0.024629410356283188,0.028890464454889297,-0.010524318553507328,0.028890464454889297,-0.0035439804196357727,0.002130527049303055,-0.00034818798303604126,0.0007170774042606354,0.001782342791557312,-0.007805038243532181,0.007805038243532181,-0.011082694865763187,0.0021305298432707787,-0.006821636110544205,-0.005756372585892677,0.007026802748441696,-0.0302574560046196,0.0302574560046196,0.015118553575913976,0.0052523503680842794,0.026701852788237168,0.028755273120771863,0.03787179720474897,0.0021292130855040084,0.03787179720474897,-0.0025775707326829433,0.013671875465661287,0.01744196005165577,0.01988336630165577,0.02964899130165577,-0.03724553808569908,0.03724553808569908,-0.012568176724016666,0.011962889693677425,0.006230651400983334,0.008427917025983334,0.024785339832305908,-0.05089825391769409,0.05089825391769409,0.9935328960418701,0.016845703125,1.0169703960418701,1.0189235210418701,1.0230739116668701,0.9632594585418701,1.0230739116668701,0.9939759356000558,0.016678063736522586,1.0170594102172794,1.0189498921276812,1.0233438569517908,0.9643233280187549,1.0233438569517908
FMB1_R03,S01,QUERY,mid360_20260819_211442_part2_15s.bag,f37b702bcee4c042f5d6fad1ba938b159de35c62d8390d04f34341dfe7e4cfa4,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.027799118386789223,0.05173131794269052,0.008650441654026508,0.008522114716470242,0.021433614194393158,0.02356414496898651,0.028890464454889297,-0.013720111921429634,0.028890464454889297,-0.0035439804196357727,0.0010652653872966766,-0.00034818798303604126,0.0007170774042606354,0.001782342791557312,-0.007805038243532181,0.007805038243532181,-0.011082694865763187,0.0021305298432707787,-0.006821636110544205,-0.005756372585892677,-0.004691107198596001,-0.01960480958223343,0.01960480958223343,0.01516101393676433,0.005240726188632826,0.026558817283117334,0.028341832543708426,0.03167770507802815,0.005307257533240583,0.03167770507802815,-0.0023334301076829433,0.013671875465661287,0.01719781942665577,0.01963922567665577,0.02330133505165577,-0.02821233682334423,0.02821233682334423,-0.012324036099016666,0.011962890625,0.005986510775983334,0.007695495150983334,0.009648620150983334,-0.03185528516769409,0.03185528516769409,0.9937770366668701,0.016845703125,1.0172145366668701,1.0189235210418701,1.0211207866668701,0.9664332866668701,1.0211207866668701,0.9942686208788527,0.016749087897988513,1.017252210894224,1.0189343710652827,1.0211236925697909,0.9667898387371427,1.0211236925697909
FMB1_R03,S02,MAP,mid360_20260819_211806_part1_20s.bag,9a9dcc8e8a18aab6e68336feda93eccfaada7725f0c97950174de9d9b9c45dcf,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.029095569645301377,0.0597571277461484,0.008650441654026508,0.009587380103766918,0.02356414496898651,0.025694672018289566,0.029955729842185974,-0.013720111921429634,0.029955729842185974,-0.0035439804196357727,0.002130527049303055,-0.00034818798303604126,0.0007170774042606354,0.001782342791557312,-0.007805038243532181,0.007805038243532181,-0.01214795932173729,0.002130528911948204,-0.007886901497840881,-0.006448793876916267,-0.004691107198596001,-0.020670074969530106,0.020670074969530106,0.01546533823437294,0.005298492161071639,0.027817807360146978,0.030136468173023703,0.034237546111737176,0.0056709198051034596,0.034237546111737176,-0.0006244456162676215,0.014160156599245965,0.01939508505165577,0.02183649130165577,0.02501031942665577,-0.02430608682334423,0.02501031942665577,-0.0018259892240166664,0.0126953125,0.018437683582305908,0.020390808582305908,0.022832214832305908,-0.022089660167694092,0.022832214832305908,0.9935328960418701,0.020263671875,1.0220973491668701,1.0240504741668701,1.0255153179168701,0.9608180522918701,1.0255153179168701,0.9938224431759799,0.020224987149839557,1.0221528508474587,1.0241232891665728,1.0256368623042487,0.9610330969479411,1.0256368623042487
FMB1_R03,S02,QUERY,mid360_20260819_211806_part2_15s.bag,75d4731807271dbf3e471f6499f8018ec7704f5c51770f41ed49e0c72df6da15,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.029115064131159458,0.05850314492749443,0.008650441654026508,0.009587380103766918,0.02356414496898651,0.025694672018289566,0.02782520279288292,-0.012654847465455532,0.02782520279288292,-0.0035439804196357727,0.002130527049303055,-0.00034818798303604126,0.0007170774042606354,0.001782342791557312,-0.007805038243532181,0.007805038243532181,-0.01214795932173729,0.002130528911948204,-0.007886901497840881,-0.005756372585892677,-0.0036258436739444733,-0.0185395460575819,0.0185395460575819,0.015467017205050258,0.00521378685771914,0.027779559960043807,0.030136468173023703,0.032107908744968425,0.004988205171945727,0.032107908744968425,-0.0003803049912676215,0.014160155900754035,0.01939508505165577,0.02183649130165577,0.02452203817665577,-0.02455022744834423,0.02455022744834423,-0.0018259892240166664,0.0126953125,0.017949402332305908,0.02048114061355588,0.022343933582305908,-0.022333800792694092,0.022343933582305908,0.9936549663543701,0.0203857421875,1.0220973491668701,1.0240504741668701,1.0260035991668701,0.9600856304168701,1.0260035991668701,0.9938857541537005,0.020282530533400955,1.022155061849737,1.0242075433101618,1.026094793175591,0.9602324728724818,1.026094793175591
FMB1_R03,S03,MAP,mid360_20260819_212018_part1_20s.bag,7262afba72d24b529ddcc14fcb07f0cb60a23388e26aee52ba9f6df2c9d75a24,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.027470608179402636,0.05977707262816711,0.008650441654026508,0.008522114716470242,0.022498879581689835,0.024629410356283188,0.028890464454889297,-0.01158958300948143,0.028890464454889297,-0.0035439804196357727,0.0010652653872966766,-0.00034818798303604126,-0.00034818798303604126,0.0007170774042606354,-0.007805038243532181,0.007805038243532181,-0.01214795932173729,0.003195793367922306,-0.006821636110544205,-0.005756372585892677,-0.0025605782866477966,-0.020670074969530106,0.020670074969530106,0.015521867204394057,0.005801906441764753,0.027345463193084875,0.029376586381443297,0.032107908744968425,0.004901102400756387,0.032107908744968425,0.0032818042673170567,0.013671874534338713,0.02232477255165577,0.02378961630165577,0.02623102255165577,-0.02455022744834423,0.02623102255165577,-0.005243957974016666,0.011230467818677425,0.012090026400983334,0.013554870150983334,0.015752136707305908,-0.027949035167694092,0.027949035167694092,0.9937770366668701,0.020751953125,1.0233180522918701,1.0262477397918701,1.0286891460418701,0.9571559429168701,1.0286891460418701,0.9940438865097934,0.020764703275136742,1.0234088966853798,1.0262614161015744,1.0287053630324041,0.9573961956781614,1.0287053630324041
FMB1_R03,S03,QUERY,mid360_20260819_212018_part2_15s.bag,9a5f07f8f7cdf37167ee3c61ce77addb1b3ecbfef18f6ef2ebd9e85871a9af62,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.031075792786876763,0.059019954220635336,0.008650441654026508,0.008522115647792816,0.022498879581689835,0.024629410356283188,0.028890464454889297,-0.01158958300948143,0.028890464454889297,-0.0035439804196357727,0.0010652653872966766,-0.00034818798303604126,0.0007170774042606354,0.001782342791557312,-0.007805038243532181,0.007805038243532181,-0.01214795932173729,0.003195793367922306,-0.006821636110544205,-0.005756372585892677,-0.0036258436739444733,-0.020670074969530106,0.020670074969530106,0.015438383713100187,0.005745383476236,0.027462522212054332,0.02912357514645428,0.03255425178939675,0.005387798123432706,0.03255425178939675,0.0032818042673170567,0.013916015159338713,0.02232477255165577,0.02378961630165577,0.02549860067665577,-0.02259710244834423,0.02549860067665577,-0.005243957974016666,0.011474608443677425,0.012334167025983334,0.014043151400983334,0.016972839832305908,-0.026484191417694092,0.026484191417694092,0.9937770366668701,0.02099609375,1.0235621929168701,1.02634539604187,1.0282008647918701,0.9576442241668701,1.0282008647918701,0.994124023046359,0.020941830252615867,1.0235912608739508,1.026373988237565,1.0282231843606604,0.9578756585377168,1.0282231843606604
FMB1_W01,S01,MAP,mid360_20260819_212448_part1_20s.bag,958991403cef064ac03b9959c6c015710e43171e57223d3891b2b0f05aea306d,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.03336506230025242,0.057400051016599125,0.008650441654026508,0.008522115647792816,0.02356414496898651,0.025694672018289566,0.029955729842185974,-0.012654847465455532,0.029955729842185974,-0.0035439804196357727,0.0010652653872966766,-0.00034818798303604126,0.0007170774042606354,0.001782342791557312,-0.007805038243532181,0.007805038243532181,-0.01214795932173729,0.002130528911948204,-0.006821636110544205,-0.004691107198596001,-0.0025605782866477966,-0.020670074969530106,0.020670074969530106,0.015547337770796664,0.005209210517755667,0.02788156593471256,0.02993104146077963,0.032652163986010785,0.0036848938970067964,0.032652163986010785,0.00010797625873237848,0.012451172224245965,0.01854059286415577,0.02134821005165577,0.02354547567665577,-0.02357366494834423,0.02357366494834423,-0.0032908329740166664,0.012939453125,0.016728699207305908,0.017949402332305908,0.021123230457305908,-0.025995910167694092,0.025995910167694092,0.9932887554168701,0.01904296875,1.0207545757293701,1.0230739116668701,1.0250270366668701,0.9603297710418701,1.0250270366668701,0.9934594766228224,0.019035102244751467,1.0208302587948155,1.0231098080020873,1.0250822585664419,0.9605620344229643,1.0250822585664419
FMB1_W01,S01,QUERY,mid360_20260819_212448_part2_15s.bag,96a5f068f5b41c87ececdac8555a16bcb5ddeccb879ce3931b0f1698881d47b8,NO_OBVIOUS_MOTION,UNKNOWN,False,0,0.028384852605953036,0.059811463113267356,0.008650441654026508,0.008522115647792816,0.02356414496898651,0.025694672018289566,0.029955729842185974,-0.013720111921429634,0.029955729842185974,-0.0035439804196357727,0.002130527049303055,-0.00034818798303604126,0.0007170774042606354,0.001782342791557312,-0.007805038243532181,0.007805038243532181,-0.01214795932173729,0.002130528911948204,-0.006821636110544205,-0.005756372585892677,-0.0014953147619962692,-0.01960480958223343,0.01960480958223343,0.015592810791882825,0.00527992666954713,0.027779559960043807,0.029938127424079142,0.033970894069603054,0.003131238196059377,0.033970894069603054,0.00010797625873237848,0.012451171525754035,0.01817438192665577,0.02037164755165577,0.02330133505165577,-0.02332952432334423,0.02332952432334423,-0.0032908329740166664,0.012939453125,0.016728699207305908,0.018193542957305908,0.020146667957305908,-0.025507628917694092,0.025507628917694092,0.9935328960418701,0.01904296875,1.0206325054168701,1.0232081890106202,1.0255153179168701,0.9617946147918701,1.0255153179168701,0.9937301804835794,0.019125215683023722,1.020710955655411,1.0232835516122647,1.0255986120157035,0.9619548794812313,1.0255986120157035
