scene_id,station_id,capture_prefix,semantic_candidate_label,map_sha256,query_sha256,map_duration_s,query_duration_s,map_lidar_count,query_lidar_count,map_imu_count,query_imu_count,map_lidar_rate_hz,query_lidar_rate_hz,map_imu_rate_hz,query_imu_rate_hz,map_motion_status,query_motion_status,gap_s,map_query_no_overlap,gap_pass,timestamp_basis,acquisition_status,failure_reason,invalidated_at_utc
FMB1_W04,S01,20260820_081749,WEAK_CANDIDATE,fe31a72dba708601ea6b667624063343612811b0867c40e399ef8d2c9ece067c,75ea84ca9265dd8e584b2ffc6eedc029b6c80d946ccc10bc7baa340d6d726dec,19.7661771774292,14.718566417694092,198,147,3956,2945,9.999967904363329,10.000638120687054,200.08927191628004,200.01947991761187,NO_OBVIOUS_MOTION,NO_OBVIOUS_MOTION,11.301142930984497,True,True,ROSBAG_GLOBAL_MESSAGE_TIME,ACQUISITION_PASS,,
FMB1_W04,S02,20260820_081954,WEAK_CANDIDATE,686e48448ce46bdc5ca2bec5d611b22410d61007ff2203dda0e404347f9c907a,94d65b3cdc2838f78e8f941b434380ca187255fb13dee738705367d81a838c51,19.787160634994507,14.803207159042358,198,148,3959,2962,10.000441614278829,10.00078015996345,200.0286990645891,200.024222331531,NO_OBVIOUS_MOTION,NO_OBVIOUS_MOTION,11.184906005859375,True,True,ROSBAG_GLOBAL_MESSAGE_TIME,ACQUISITION_PASS,,
FMB1_W04,S03,20260820_082207,WEAK_CANDIDATE,46e76fbad2c7503d6629060ec1e19c77754542a236120090e3e705a37942e017,62636e25f4a6c453762de1b677c2ce0687ad51e3f57933b07b02a5be3f3f6d29,19.734574556350708,14.746403217315674,198,148,3948,2950,10.000205600918548,10.001462482034682,200.0043116576755,200.00997860238087,NO_OBVIOUS_MOTION,NO_OBVIOUS_MOTION,11.335923194885254,True,True,ROSBAG_GLOBAL_MESSAGE_TIME,ACQUISITION_PASS,,
