cosine,snapshot_id,status
0.9968497667473788,FMB1_R03_S01_Q07,DIRECTION_COSINE_DEFINED
0.9997247916190241,FMB1_R03_S01_Q08,DIRECTION_COSINE_DEFINED
0.9992635555547059,FMB1_R03_S01_Q09,DIRECTION_COSINE_DEFINED
0.9990338996708118,FMB1_R03_S01_Q10,DIRECTION_COSINE_DEFINED
0.9985520823272973,FMB1_R03_S02_Q01,DIRECTION_COSINE_DEFINED
0.9475602517483659,FMB1_R03_S02_Q02,DIRECTION_COSINE_DEFINED
0.997741708719319,FMB1_R03_S02_Q03,DIRECTION_COSINE_DEFINED
0.9991293160879297,FMB1_R03_S02_Q04,DIRECTION_COSINE_DEFINED
0.9896315688823895,FMB1_R03_S02_Q05,DIRECTION_COSINE_DEFINED
0.9997343701009144,FMB1_R03_S02_Q06,DIRECTION_COSINE_DEFINED
0.9955448515764017,FMB1_R03_S02_Q07,DIRECTION_COSINE_DEFINED
0.9996043591094711,FMB1_R03_S02_Q08,DIRECTION_COSINE_DEFINED
0.9895567124291477,FMB1_R03_S02_Q09,DIRECTION_COSINE_DEFINED
0.9886087593181901,FMB1_R03_S02_Q10,DIRECTION_COSINE_DEFINED
0.9973093489389172,FMB1_R03_S03_Q01,DIRECTION_COSINE_DEFINED
0.9677253282441635,FMB1_R03_S03_Q02,DIRECTION_COSINE_DEFINED
0.9935153516260794,FMB1_R03_S03_Q03,DIRECTION_COSINE_DEFINED
0.9777651069484553,FMB1_R03_S03_Q04,DIRECTION_COSINE_DEFINED
0.9906943925604107,FMB1_R03_S03_Q05,DIRECTION_COSINE_DEFINED
0.989071230547958,FMB1_R03_S03_Q06,DIRECTION_COSINE_DEFINED
0.9989196664164726,FMB1_R03_S03_Q07,DIRECTION_COSINE_DEFINED
0.998760716635718,FMB1_R03_S03_Q08,DIRECTION_COSINE_DEFINED
0.9976892347038235,FMB1_R03_S03_Q09,DIRECTION_COSINE_DEFINED
0.9996665804765381,FMB1_R03_S03_Q10,DIRECTION_COSINE_DEFINED
0.997315952293859,FMB1_W01_S01_Q01,DIRECTION_COSINE_DEFINED
0.9681424650740973,FMB1_W01_S01_Q02,DIRECTION_COSINE_DEFINED
0.9994365300211896,FMB1_W01_S01_Q03,DIRECTION_COSINE_DEFINED
0.9999077253078492,FMB1_W01_S01_Q04,DIRECTION_COSINE_DEFINED
0.9996817333000539,FMB1_W01_S01_Q05,DIRECTION_COSINE_DEFINED
0.9976802910131501,FMB1_W01_S01_Q06,DIRECTION_COSINE_DEFINED
0.9917798980080268,FMB1_W01_S01_Q07,DIRECTION_COSINE_DEFINED
0.9824734666773726,FMB1_W01_S01_Q08,DIRECTION_COSINE_DEFINED
0.9985936742463222,FMB1_W01_S01_Q09,DIRECTION_COSINE_DEFINED
0.5677939493473891,FMB1_W01_S01_Q10,DIRECTION_COSINE_DEFINED
0.9847831126642412,FMB1_W01_S02_Q01,DIRECTION_COSINE_DEFINED
0.9901097529537969,FMB1_W01_S02_Q02,DIRECTION_COSINE_DEFINED
