scene_id,scene_class,snapshot_id,geometry_matrix_definition,geometry_matrix_source,valid_normal_count,information_h00,information_h01,information_h02,information_h10,information_h11,information_h12,information_h20,information_h21,information_h22,geometry_lambda_min,geometry_lambda_mid,geometry_lambda_max,geometry_condition_number,geometry_entropy,direction_class,direction_source,direction_vector_x,direction_vector_y,direction_vector_z,direction_vector_norm,direction_sign_canonicalization,direction_valid,invalid_reason,PILOT_ONLY,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,MEASUREMENT_EVIDENCE,NO_OBVIOUS_MOTION,ACCELERATION_UNIT_UNKNOWN,POINT_COORDINATE_UNIT_STATUS
R_TEST_01,Rich,R_TEST_01_Q06,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15395,0.250083396363896,0.018685926661035888,0.006990210537724569,0.018685926661035888,0.45170466677036414,-0.007861865065277047,0.006990210537724569,-0.007861865065277047,0.2982119368657401,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,weak,lambda_min,0.9841055041167887,-0.09567276347719332,-0.14960975601770876,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
R_TEST_01,Rich,R_TEST_01_Q06,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15395,0.250083396363896,0.018685926661035888,0.006990210537724569,0.018685926661035888,0.45170466677036414,-0.007861865065277047,0.006990210537724569,-0.007861865065277047,0.2982119368657401,0.24720409335928786,0.29904118325837087,0.4537547233823416,1.8355469653281664,0.9694310675734957,strong,lambda_max,0.08968958621128309,0.9948950517034413,-0.04625596416956401,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
R_TEST_01,Rich,R_TEST_01_Q07,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15462,0.256114990750598,0.020064605057049566,0.0006754377522842691,0.020064605057049566,0.4550084953120109,-0.009197842142744531,0.0006754377522842691,-0.009197842142744531,0.2888765139373912,0.2540379703407097,0.28846005837197586,0.4575019712873144,1.800919644703993,0.9689212932419502,weak,lambda_min,0.9937885387369251,-0.10132452642347951,-0.04601826398490893,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
R_TEST_01,Rich,R_TEST_01_Q07,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15462,0.256114990750598,0.020064605057049566,0.0006754377522842691,0.020064605057049566,0.4550084953120109,-0.009197842142744531,0.0006754377522842691,-0.009197842142744531,0.2888765139373912,0.2540379703407097,0.28846005837197586,0.4575019712873144,1.800919644703993,0.9689212932419502,strong,lambda_max,0.09881895080197699,0.9936498213611795,-0.053803786774653334,0.9999999999999999,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
R_TEST_01,Rich,R_TEST_01_Q08,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15235,0.2552416753786267,0.018528083987280963,0.001039601091651276,0.018528083987280963,0.45507996270039264,-0.008953801467780435,0.001039601091651276,-0.008953801467780435,0.289678361920981,0.25344238851055606,0.2893099329669421,0.45724767852250225,1.804148395261267,0.9689573238197114,weak,lambda_min,0.994263151840545,-0.09365520334831545,-0.05166708602090044,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
R_TEST_01,Rich,R_TEST_01_Q08,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15235,0.2552416753786267,0.018528083987280963,0.001039601091651276,0.018528083987280963,0.45507996270039264,-0.008953801467780435,0.001039601091651276,-0.008953801467780435,0.289678361920981,0.25344238851055606,0.2893099329669421,0.45724767852250225,1.804148395261267,0.9689573238197114,strong,lambda_max,0.0909424492444678,0.9944674397926769,-0.05257358764261717,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
R_TEST_01,Rich,R_TEST_01_Q09,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15400,0.2562452356514965,0.020598355183669575,0.0010134744977978866,0.020598355183669575,0.45077971404827094,-0.005235983688509725,0.0010134744977978866,-0.005235983688509725,0.2929750503002325,0.2540259353290542,0.2928746335655511,0.45309943110539475,1.783673901322199,0.9707182600269106,weak,lambda_min,0.9936584968628489,-0.10509115100807805,-0.03998301629518571,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
R_TEST_01,Rich,R_TEST_01_Q09,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15400,0.2562452356514965,0.020598355183669575,0.0010134744977978866,0.020598355183669575,0.45077971404827094,-0.005235983688509725,0.0010134744977978866,-0.005235983688509725,0.2929750503002325,0.2540259353290542,0.2928746335655511,0.45309943110539475,1.783673901322199,0.9707182600269106,strong,lambda_max,0.10385445695068313,0.9940824488703562,-0.03184865176729181,0.9999999999999999,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
R_TEST_01,Rich,R_TEST_01_Q10,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15311,0.25933583507907054,0.019500565817030004,0.004493465382281464,0.019500565817030004,0.45045891268780197,-0.006835351550221888,0.004493465382281464,-0.006835351550221888,0.29020525223312743,0.25657072726672686,0.2907526496399251,0.4526766230933478,1.7643346453266757,0.9711970793988067,weak,lambda_min,0.9827960601581015,-0.10422153983741858,-0.1524787682650628,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
R_TEST_01,Rich,R_TEST_01_Q10,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15311,0.25933583507907054,0.019500565817030004,0.004493465382281464,0.019500565817030004,0.45045891268780197,-0.006835351550221888,0.004493465382281464,-0.006835351550221888,0.29020525223312743,0.25657072726672686,0.2907526496399251,0.4526766230933478,1.7643346453266757,0.9711970793988067,strong,lambda_max,0.09937608331022003,0.9942821441896058,-0.0390821162635851,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
