run_id,scene_id,scene_class,snapshot_id,backend,source_file,source_file_sha256,source_array_sha256,target_file,target_file_sha256,target_array_sha256,backend_contract_sha256,geometry_lambda_min,geometry_lambda_mid,geometry_lambda_max,geometry_condition_number,geometry_entropy,direction_class,direction_vector_x,direction_vector_y,direction_vector_z,direction_source,direction_frame,perturbation_sign,perturbation_magnitude_m,perturbation_vector_x_m,perturbation_vector_y_m,perturbation_vector_z_m,T_star,T_initial,transform_convention,perturbation_composition,PILOT_ONLY,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,MEASUREMENT_EVIDENCE,NO_OBVIOUS_MOTION,ACCELERATION_UNIT_UNKNOWN,POINT_COORDINATE_UNIT_STATUS,T_est,initial_translation_error_m,final_translation_error_m,initial_rotation_error_deg,final_rotation_error_deg,final_translation_error_vector_x_m,final_translation_error_vector_y_m,final_translation_error_vector_z_m,translation_error_reduction_ratio,solver_success,finite_transform,pose_recovered,fitness,rmse,correspondence_count,iteration_count,runtime_ms,backend_version,failure_reason
CP-R_TEST_01_Q04-W-50MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q04,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,weak,0.9916858789846642,-0.10054501297153282,-0.0803107576166998,lambda_min,TARGET_FRAME,-1,0.05,-0.049584293949233214,0.005027250648576641,0.0040155378808349905,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.049584293949233214],[0.0,1.0,0.0,0.005027250648576641],[0.0,0.0,1.0,0.0040155378808349905],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,-6.524239870486781e-05,-0.0002278421015944332,0.0003676390624605119],[6.518971349578351e-05,0.9999999403953552,-0.00023124182189349085,0.0002628832880873233],[0.00022785714827477932,0.00023122694983612746,1.0,0.00015449953207280487],[0.0,0.0,0.0,1.0]]",0.05,0.00047763606314134456,0.0,0.018971559707818657,0.0003676390624605119,0.0002628832880873233,0.00015449953207280487,0.9904472787371731,true,true,true,0.00038957796873689094,,15260,9,1099.115295,1.15.1,
CP-R_TEST_01_Q04-S-10MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q04,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,1,0.01,0.0009788424537633205,0.009945312586570151,-0.0003641771630949986,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0009788424537633205],[0.0,1.0,0.0,0.009945312586570151],[0.0,0.0,1.0,-0.0003641771630949986],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999787319858,2.109115455869062e-05,-0.00020516137746712124,0.00040026569045548263],[-2.1131219378364434e-05,0.9999999807087745,-0.0001952842080882246,0.00014081604817460793],[0.0002051572547398912,0.00019528853924499255,0.9999999598864429,0.0001784273791080244],[0.0,0.0,0.0,1.0]]",0.01,0.0004603021963826334,0.0,0.016273695665739406,0.00040026569045548263,0.00014081604817460793,0.0001784273791080244,0.9539697803617366,true,true,true,1.0,0.01973833685752567,15260,,33.9912400004323,0.19.0+b012259,
CP-R_TEST_01_Q04-S-10MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q04,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,1,0.01,0.0009788424537633205,0.009945312586570151,-0.0003641771630949986,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0009788424537633205],[0.0,1.0,0.0,0.009945312586570151],[0.0,0.0,1.0,-0.0003641771630949986],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,-6.586312520084903e-05,-0.0002279281325172633,0.000366219348507002],[6.581012712558731e-05,0.9999999403953552,-0.00023247272474691272,0.00026264667394571006],[0.000227943470235914,0.00023245772172231227,0.9999999403953552,0.00014776414900552481],[0.0,0.0,0.0,1.0]]",0.01,0.00047427221116882237,0.0,0.019031280760320006,0.000366219348507002,0.00026264667394571006,0.00014776414900552481,0.9525727788831178,true,true,true,0.0003895715952321685,,15260,5,1179.613556,1.15.1,
CP-R_TEST_01_Q04-S-10MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q04,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,-1,0.01,-0.0009788424537633205,-0.009945312586570151,0.0003641771630949986,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0009788424537633205],[0.0,1.0,0.0,-0.009945312586570151],[0.0,0.0,1.0,0.0003641771630949986],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.999999978814855,2.1548724811624244e-05,-0.00020470940790181242,0.00040308879063579437],[-2.15883993087921e-05,0.9999999809860783,-0.00019380862827412867,0.00013624972890180829],[0.00020470522768068693,0.00019381304351670482,0.9999999602661361,0.00018223871024077544],[0.0,0.0,0.0,1.0]]",0.01,0.00046287742359318504,0.0,0.016198899150295293,0.00040308879063579437,0.00013624972890180829,0.00018223871024077544,0.9537122576406815,true,true,true,1.0,0.01973843677011049,15260,,33.330514000226685,0.19.0+b012259,
CP-R_TEST_01_Q04-S-10MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q04,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,-1,0.01,-0.0009788424537633205,-0.009945312586570151,0.0003641771630949986,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0009788424537633205],[0.0,1.0,0.0,-0.009945312586570151],[0.0,0.0,1.0,0.0003641771630949986],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,-6.547218072228134e-05,-0.00022785596956964582,0.00036642031045630574],[6.541954644490033e-05,1.0,-0.0002309815608896315,0.0002625588676892221],[0.0002278710890095681,0.00023096664517652243,1.0,0.00015157085726968944],[0.0,0.0,0.0,1.0]]",0.01,0.0004755783086838702,0.0,0.018964295477566392,0.00036642031045630574,0.0002625588676892221,0.00015157085726968944,0.952442169131613,true,true,true,0.00038957656885096014,,15260,6,1182.292574,1.15.1,
CP-R_TEST_01_Q04-S-30MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q04,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,1,0.03,0.002936527361289961,0.029835937759710454,-0.0010925314892849957,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.002936527361289961],[0.0,1.0,0.0,0.029835937759710454],[0.0,0.0,1.0,-0.0010925314892849957],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999787753273,2.1355728680759085e-05,-0.00020492261358071815,0.0003980994862346716],[-2.1395732893234878e-05,0.9999999807164703,-0.0001952159865287871,0.000139724022231475],[0.00020491844064944437,0.00019522036685489557,0.9999999599487199,0.0001772467551246885],[0.0,0.0,0.0,1.0]]",0.03,0.0004576269392541074,0.0,0.01626226251974402,0.0003980994862346716,0.000139724022231475,0.0001772467551246885,0.9847457686915297,true,true,true,1.0,0.019738305683993495,15260,,39.59525200025382,0.19.0+b012259,
CP-R_TEST_01_Q04-S-30MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q04,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,1,0.03,0.002936527361289961,0.029835937759710454,-0.0010925314892849957,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.002936527361289961],[0.0,1.0,0.0,0.029835937759710454],[0.0,0.0,1.0,-0.0010925314892849957],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,-6.586489325854927e-05,-0.00022792044910602272,0.0003662512463051826],[6.581188790732995e-05,0.9999999403953552,-0.00023246726777870208,0.00026269207592122257],[0.00022793574316892773,0.00023245227930601686,0.9999999403953552,0.000148013758007437],[0.0,0.0,0.0,1.0]]",0.03,0.00047439980473371296,0.0,0.019030779317589903,0.0003662512463051826,0.00026269207592122257,0.000148013758007437,0.9841866731755429,true,true,true,0.0003895717431145542,,15260,6,1058.44222,1.15.1,
CP-R_TEST_01_Q04-S-30MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q04,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,-1,0.03,-0.002936527361289961,-0.029835937759710454,0.0010925314892849957,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.002936527361289961],[0.0,1.0,0.0,-0.029835937759710454],[0.0,0.0,1.0,0.0010925314892849957],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999788708208,2.118703963572023e-05,-0.00020447363392848885,0.00039794321937284297],[-2.1226531853739313e-05,0.9999999811230628,-0.00019314064462771884,0.0001391619789190752],[0.00020446953799015992,0.00019314498081291945,0.9999999604436112,0.00018165956205131082],[0.0,0.0,0.0,1.0]]",0.03,0.00045904799172436184,0.0,0.016161321050192124,0.00039794321937284297,0.0001391619789190752,0.00018165956205131082,0.9846984002758546,true,true,true,1.0,0.019738456339762043,15260,,45.00573700079258,0.19.0+b012259,
CP-R_TEST_01_Q04-S-30MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q04,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,-1,0.03,-0.002936527361289961,-0.029835937759710454,0.0010925314892849957,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.002936527361289961],[0.0,1.0,0.0,-0.029835937759710454],[0.0,0.0,1.0,0.0010925314892849957],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,-3.390251731616445e-05,-0.00021498065325431526,0.0003310962056275457],[3.3856675145216286e-05,1.0,-0.00021325566922314465,0.00021044227469246835],[0.00021498784190043807,0.0002132483641617,1.0,0.00014353801088873297],[0.0,0.0,0.0,1.0]]",0.03,0.00041774849961261664,0.0,0.017458060011399285,0.0003310962056275457,0.00021044227469246835,0.00014353801088873297,0.9860750500129127,true,true,true,0.0003895597209708836,,15260,8,1096.269671,1.15.1,
CP-R_TEST_01_Q04-S-50MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q04,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,1,0.05,0.004894212268816603,0.049726562932850764,-0.001820885815474993,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.004894212268816603],[0.0,1.0,0.0,0.049726562932850764],[0.0,0.0,1.0,-0.001820885815474993],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999788422316,2.0977920505837813e-05,-0.00020463495189286732,0.000400645224291398],[-2.1017417271518207e-05,0.9999999811525864,-0.0001930106074887252,0.00014033173005619838],[0.00020463089907484715,0.00019301490430322364,0.9999999604357199,0.00018280637881604663],[0.0,0.0,0.0,1.0]]",0.05,0.000462198834208727,0.0,0.016162027602876928,0.000400645224291398,0.00014033173005619838,0.00018280637881604663,0.9907560233158255,true,true,true,1.0,0.01973849699877308,15260,,42.82106299979205,0.19.0+b012259,
CP-R_TEST_01_Q04-S-50MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q04,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,1,0.05,0.004894212268816603,0.049726562932850764,-0.001820885815474993,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.004894212268816603],[0.0,1.0,0.0,0.049726562932850764],[0.0,0.0,1.0,-0.001820885815474993],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,-6.598678010050207e-05,-0.0002270769327878952,0.00037133440491743386],[6.593418220290914e-05,1.0,-0.00023171624343376607,0.0002611631352920085],[0.00022709218319505453,0.00023170126951299608,1.0,0.00014792243018746376],[0.0,0.0,0.0,1.0]]",0.05,0.00047746881454551745,0.0,0.01896889466005113,0.00037133440491743386,0.0002611631352920085,0.00014792243018746376,0.9904506237090897,true,true,true,0.0003895713080361289,,15260,6,1098.496738,1.15.1,
CP-R_TEST_01_Q04-S-50MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q04,open3d,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,-1,0.05,-0.004894212268816603,-0.049726562932850764,0.001820885815474993,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.004894212268816603],[0.0,1.0,0.0,-0.049726562932850764],[0.0,0.0,1.0,0.001820885815474993],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.999999978870821,2.1187039635721377e-05,-0.00020447363392848153,0.0003979432193724466],[-2.1226531853740495e-05,0.9999999811230627,-0.00019314064462774104,0.00013916197891862436],[0.00020446953799015265,0.00019314498081294176,0.9999999604436115,0.00018165956205124547],[0.0,0.0,0.0,1.0]]",0.05,0.00045904799172385573,0.0,0.01616132105020418,0.0003979432193724466,0.00013916197891862436,0.00018165956205124547,0.9908190401655229,true,true,true,1.0,0.019738456339762026,15260,,41.494144999887794,0.19.0+b012259,
CP-R_TEST_01_Q04-S-50MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q04,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/R_TEST_01_Q04/source_points.npy,f152478ee07afab66a780213d3435457b88937567ff7e175e5eeb652005e9017,fd1dca82d562ebf21b66f4c256d42251cacbb66869e40c362b3718809022dfd6,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/R_TEST_01/target_points.npy,43c6f299b5b24d220e6ee1a5ad8395ebb1380f992ff4fe207f822e25c92a65f7,d08c60b22a7dc3f1345b9401225fec550da80c4f7025bb8a198065f0dbe75b59,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.2549266309248976,0.2870611201973129,0.45801224887778963,1.7966433997738034,0.9688050897573318,strong,0.09788424537633204,0.9945312586570152,-0.03641771630949986,lambda_max,TARGET_FRAME,-1,0.05,-0.004894212268816603,-0.049726562932850764,0.001820885815474993,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.004894212268816603],[0.0,1.0,0.0,-0.049726562932850764],[0.0,0.0,1.0,0.001820885815474993],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999403953552,-3.378845940460451e-05,-0.00021483043383341283,0.00033110452932305634],[3.3742620871635154e-05,0.9999999403953552,-0.00021332073083613068,0.00020959733228664845],[0.00021483768068719655,0.00021331346943043172,1.0,0.00014389365969691426],[0.0,0.0,0.0,1.0]]",0.05,0.0004174525557963369,0.0,0.017453875469463972,0.00033110452932305634,0.00020959733228664845,0.00014389365969691426,0.9916509488840732,true,true,true,0.0003895594863129904,,15260,8,1158.832006,1.15.1,
