scene_id,station_id,selection_index,snapshot_id,attempt,normalized_lambda_min_trans,condition_number_trans,spectral_entropy_trans,scene_label,geometry_group,scene_median_normalized_lambda_min_trans,scene_median_condition_number_trans,scene_median_spectral_entropy_trans,source_path,source_sha256
FMB1_R01,S02,0,FMB1_R01_S02_Q01,1,0.209192186494896,2.54036770881431,0.922317187815037,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S02,1,FMB1_R01_S02_Q02,1,0.216274209671739,2.37918871501872,0.934195982926591,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S02,2,FMB1_R01_S02_Q03,1,0.21430137663446,2.43128353704806,0.929907412436016,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S02,3,FMB1_R01_S02_Q04,1,0.212912725897176,2.45614640166124,0.928450660056349,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S02,4,FMB1_R01_S02_Q05,1,0.21177004118062,2.46345517533027,0.92899490786501,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S02,5,FMB1_R01_S02_Q06,1,0.216458613264598,2.36340330878153,0.935968159697689,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S02,6,FMB1_R01_S02_Q07,1,0.213228575789053,2.40124782269587,0.935011246872782,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S02,7,FMB1_R01_S02_Q08,1,0.213307899868465,2.40790603076898,0.934109866948778,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S02,8,FMB1_R01_S02_Q09,1,0.208549875305063,2.5626172890821,0.920208829733393,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S02,9,FMB1_R01_S02_Q10,1,0.215043716771312,2.39300658191689,0.93391948113481,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,0,FMB1_R01_S03_Q01,1,0.26568265488171,1.4865605665385,0.988338783884287,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,1,FMB1_R01_S03_Q02,1,0.272089514100204,1.46576664746513,0.989002452650661,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,2,FMB1_R01_S03_Q03,1,0.276494200554154,1.42555565837557,0.990523248283869,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,3,FMB1_R01_S03_Q04,1,0.275947309318345,1.43440196597029,0.990159101522944,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,4,FMB1_R01_S03_Q05,1,0.265230513682149,1.48306448606854,0.988449954277596,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,5,FMB1_R01_S03_Q06,1,0.261733218977527,1.52720708947624,0.986746728582279,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,6,FMB1_R01_S03_Q07,1,0.271234280835007,1.46589013199413,0.989058941033773,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,7,FMB1_R01_S03_Q08,1,0.279432435798097,1.41939891273747,0.99052570384393,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,8,FMB1_R01_S03_Q09,1,0.260473673937801,1.52092956769557,0.986941475920363,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R01,S03,9,FMB1_R01_S03_Q10,1,0.273334593612777,1.44536373644494,0.989846933925996,R01,Rich,0.244846811726135,1.99819597449457,0.952707483663617,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,0,FMB1_R02_S01_Q01,1,0.180336938298877,2.65227601267457,0.936233420566532,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,1,FMB1_R02_S01_Q02,1,0.185437530400819,2.63592879713059,0.935474629847166,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,2,FMB1_R02_S01_Q03,1,0.185148200197132,2.59796847988572,0.938056419148204,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,3,FMB1_R02_S01_Q04,1,0.1875600928768,2.58932361237956,0.937703663902629,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,4,FMB1_R02_S01_Q05,1,0.184674091191072,2.55701608359283,0.940535399022116,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,5,FMB1_R02_S01_Q06,1,0.179381109841447,2.68372341526616,0.934706974891378,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,6,FMB1_R02_S01_Q07,1,0.18636323842439,2.59839962747119,0.937591667002076,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,7,FMB1_R02_S01_Q08,1,0.188068209726571,2.51315545007357,0.942276322845596,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,8,FMB1_R02_S01_Q09,1,0.185489631617154,2.56344628981006,0.940007985744678,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S01,9,FMB1_R02_S01_Q10,1,0.183672124633845,2.61941795210085,0.937221556663416,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S02,0,FMB1_R02_S02_Q01,1,0.185625946608786,2.39947117193986,0.947292238194103,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S02,1,FMB1_R02_S02_Q02,1,0.18255308554873,2.40239005855049,0.94635146191269,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
FMB1_R02,S02,2,FMB1_R02_S02_Q03,1,0.185103374848752,2.45003985359796,0.945437412337825,R02,Rich,0.185463581008987,2.59277174807865,0.937647665452353,results/mid360_formal_batch1/final_dataset_v1/final_geometry_manifest.csv;results/mid360_formal_batch1/final_dataset_v1/final_scene_registry.yaml;results/mid360_formal_batch1/final_dataset_v1/final_dataset_readiness.json,c0a1c8ea9cbb1b28f8ffdc507d7becf8f591ed333d047161168a1a0962a10bd4;54e69717317632cd36422b7316d4288909ade9155386d783d36fcdc5ff2078fe;bf7fa35df2c92816721a686ffa6f9677bd936ba1cb47a329d40d11d76927a1d4
