scene_id,station_id,role,attempt,attempt_status,invalidation_reason,raw_filename,original_active_path,archived_absolute_path,sha256,bytes,retained,included_in_active_dataset,included_in_geometry_summary,included_in_formal_trials,candidate_status,acquisition_status,exclusion_reason,operator_error,reacquired_scene_id,reacquired_attempt,historical_geometry_evidence_retained_but_superseded,correction_before_any_icp
FMB1_W02,S01,MAP,1,INVALID_ACQUISITION,WRONG_SCENE_LOCATION / OPERATOR_SCENE_SELECTION_ERROR,mid360_20260819_213446_part1_20s.bag,/home/lj/ZPRM/bags/mid360_20260819_213446_part1_20s.bag,/home/lj/ZPRM/archive/invalid_acquisition/FMB1_W02_attempt1_wrong_location/mid360_20260819_213446_part1_20s.bag,2e679af241d0a798ee567009c573d96d0c3ed3509f22fe05b5ef89a573a1f945,66704614,True,False,False,False,INVALID_ACQUISITION,INVALID_ACQUISITION,WRONG_SCENE_LOCATION,OPERATOR_SCENE_SELECTION_ERROR,FMB1_W02,2,True,True
FMB1_W02,S01,QUERY,1,INVALID_ACQUISITION,WRONG_SCENE_LOCATION / OPERATOR_SCENE_SELECTION_ERROR,mid360_20260819_213446_part2_15s.bag,/home/lj/ZPRM/bags/mid360_20260819_213446_part2_15s.bag,/home/lj/ZPRM/archive/invalid_acquisition/FMB1_W02_attempt1_wrong_location/mid360_20260819_213446_part2_15s.bag,4006d97ee438e2426fb81c1b75f66fb36fd9ce3a7e8efb2362d036906f4d81c7,49512752,True,False,False,False,INVALID_ACQUISITION,INVALID_ACQUISITION,WRONG_SCENE_LOCATION,OPERATOR_SCENE_SELECTION_ERROR,FMB1_W02,2,True,True
FMB1_W02,S02,MAP,1,INVALID_ACQUISITION,WRONG_SCENE_LOCATION / OPERATOR_SCENE_SELECTION_ERROR,mid360_20260819_213744_part1_20s.bag,/home/lj/ZPRM/bags/mid360_20260819_213744_part1_20s.bag,/home/lj/ZPRM/archive/invalid_acquisition/FMB1_W02_attempt1_wrong_location/mid360_20260819_213744_part1_20s.bag,e363e46c23106395cf668cb0bdc5a1cbe00f93c70a2d4cacb01a5f32378fc610,66587084,True,False,False,False,INVALID_ACQUISITION,INVALID_ACQUISITION,WRONG_SCENE_LOCATION,OPERATOR_SCENE_SELECTION_ERROR,FMB1_W02,2,True,True
FMB1_W02,S02,QUERY,1,INVALID_ACQUISITION,WRONG_SCENE_LOCATION / OPERATOR_SCENE_SELECTION_ERROR,mid360_20260819_213744_part2_15s.bag,/home/lj/ZPRM/bags/mid360_20260819_213744_part2_15s.bag,/home/lj/ZPRM/archive/invalid_acquisition/FMB1_W02_attempt1_wrong_location/mid360_20260819_213744_part2_15s.bag,58ef557c7dabafde6c34508647ed1018681f68c3efd16464e9a1694ad9b093dd,50033560,True,False,False,False,INVALID_ACQUISITION,INVALID_ACQUISITION,WRONG_SCENE_LOCATION,OPERATOR_SCENE_SELECTION_ERROR,FMB1_W02,2,True,True
FMB1_W02,S03,MAP,1,INVALID_ACQUISITION,WRONG_SCENE_LOCATION / OPERATOR_SCENE_SELECTION_ERROR,mid360_20260819_214044_part1_20s.bag,/home/lj/ZPRM/bags/mid360_20260819_214044_part1_20s.bag,/home/lj/ZPRM/archive/invalid_acquisition/FMB1_W02_attempt1_wrong_location/mid360_20260819_214044_part1_20s.bag,011d7a5367370c70d9c37c6251d531b12b48f89ac6ecdca5f3ec06f8efc664b0,66363027,True,False,False,False,INVALID_ACQUISITION,INVALID_ACQUISITION,WRONG_SCENE_LOCATION,OPERATOR_SCENE_SELECTION_ERROR,FMB1_W02,2,True,True
FMB1_W02,S03,QUERY,1,INVALID_ACQUISITION,WRONG_SCENE_LOCATION / OPERATOR_SCENE_SELECTION_ERROR,mid360_20260819_214044_part2_15s.bag,/home/lj/ZPRM/bags/mid360_20260819_214044_part2_15s.bag,/home/lj/ZPRM/archive/invalid_acquisition/FMB1_W02_attempt1_wrong_location/mid360_20260819_214044_part2_15s.bag,d0d3ca6245824577a9fd9236c3a21b224d13c2d44c94814ba5c8db87b5ed948f,49877384,True,False,False,False,INVALID_ACQUISITION,INVALID_ACQUISITION,WRONG_SCENE_LOCATION,OPERATOR_SCENE_SELECTION_ERROR,FMB1_W02,2,True,True
