scene_id,semantic_scene,scene_type,snapshot_id,trial_id,query_id,query_timestamp,backend,source_sha256,source_array_sha256,target_sha256,target_array_sha256,source_point_count,target_point_count,T0,PILOT_ONLY,FORMAL_REAL_DATA,INDEPENDENT_MAP_QUERY_ACQUISITION,MEASUREMENT_EVIDENCE,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,SAME_BAG_MAP_QUERY,INDEPENDENT_ACQUISITION,T_est,Delta_T,translation_x_m,translation_y_m,translation_z_m,translation_norm_m,rotation_angle_rad,rotation_angle_deg,rotation_matrix_quality_pass,rotation_determinant,rotation_orthogonality_defect_fro,solver_success,finite_result,iteration_count,correspondence_count,fitness,inlier_rmse,pcl_version,pcl_executable_path,pcl_executable_sha256,failure_reason,MID360_TWO_SCENE_PILOT
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q01,W_TEST_01_Q01::pcl_point_to_plane,W_TEST_01_Q01,1787057454.3874817,pcl_point_to_plane,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,15835,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,9.469674114370719e-05,-7.542049570474774e-05,0.0006917619029991329],[-9.471536031924188e-05,1.0,-0.0002468851744197309,0.00014865446428302675],[7.539711077697575e-05,0.0002468923630658537,1.0,-8.009983139345422e-05],[0.0,0.0,0.0,1.0]]","[[1.0,9.469674114370719e-05,-7.542049570474774e-05,0.0006917619029991329],[-9.471536031924188e-05,1.0,-0.0002468851744197309,0.00014865446428302675],[7.539711077697575e-05,0.0002468923630658537,1.0,-8.009983139345422e-05],[0.0,0.0,0.0,1.0]]",0.0006917619029991329,0.00014865446428302675,-8.009983139345422e-05,0.0007120734956319573,0.0002749723348197802,0.015754754268031575,true,1.0000000756097887,9.769864776709168e-08,true,true,5,15835,0.0004269765130596185,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q02,W_TEST_01_Q02::pcl_point_to_plane,W_TEST_01_Q02,1787057455.8877437,pcl_point_to_plane,8b779def96121339250a907c5ae70965e42ad304c216febb720cb2db39ed6650,71c8caafe4cf606b9e0f00d3f17ffb68e76f03f4b262cafcc83daf83531778a8,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,15893,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,4.2037081584567204e-05,4.302965317037888e-05,0.0006142635247670114],[-4.20271790062543e-05,1.0,-0.000229979632422328,0.0001712988450890407],[-4.303931928006932e-05,0.0002299778425367549,1.0,-9.279805090045556e-05],[0.0,0.0,0.0,1.0]]","[[1.0,4.2037081584567204e-05,4.302965317037888e-05,0.0006142635247670114],[-4.20271790062543e-05,1.0,-0.000229979632422328,0.0001712988450890407],[-4.303931928006932e-05,0.0002299778425367549,1.0,-9.279805090045556e-05],[0.0,0.0,0.0,1.0]]",0.0006142635247670114,0.0001712988450890407,-9.279805090045556e-05,0.0006444179159822883,0.00023771597493722117,0.013620122086740427,true,1.0000000565088867,7.744147088195927e-08,true,true,5,15893,0.00042555190133219023,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q03,W_TEST_01_Q03::pcl_point_to_plane,W_TEST_01_Q03,1787057457.2866461,pcl_point_to_plane,ae96479c693492eb41170dba28a3b9e68bf113cdfee36225f5849e89074ebd6c,3018641fd1cacd76226055574bf0190043dc9768765460fb371aa77e845693d6,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,15929,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,-0.00013208399468567222,0.00014953655772842467,9.572069393470883e-05],[0.00013211596524342895,1.0,-0.0002138766722055152,0.00013802628382109106],[-0.00014950832701288164,0.00021389640460256487,1.0,-0.00014251777611207217],[0.0,0.0,0.0,1.0]]","[[1.0,-0.00013208399468567222,0.00014953655772842467,9.572069393470883e-05],[0.00013211596524342895,1.0,-0.0002138766722055152,0.00013802628382109106],[-0.00014950832701288164,0.00021389640460256487,1.0,-0.00014251777611207217],[0.0,0.0,0.0,1.0]]",9.572069393470883e-05,0.00013802628382109106,-0.00014251777611207217,0.0002202839594267665,0.0002924975454934414,0.016758874874709985,true,1.0000000855548183,1.0107822975283089e-07,true,true,4,15929,0.00041252799049601587,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q04,W_TEST_01_Q04::pcl_point_to_plane,W_TEST_01_Q04,1787057458.7866569,pcl_point_to_plane,81916407344063730e82a4c18c4bd4ecb673e003f8965dd8f4fe4a96d7710b2f,836bd7f8fd49bb2cb1ae98bf6bd99ccb467582c29e8525a0003151f593aa5baa,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,15967,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,-0.0001356420834781602,6.232252871996025e-06,0.0006972294650040567],[0.0001356420252704993,1.0,9.145560397882946e-06,1.6419009625678882e-05],[-6.233493877516594e-06,-9.1447163867997e-06,1.0,-4.712593636213569e-06],[0.0,0.0,0.0,1.0]]","[[1.0,-0.0001356420834781602,6.232252871996025e-06,0.0006972294650040567],[0.0001356420252704993,1.0,9.145560397882946e-06,1.6419009625678882e-05],[-6.233493877516594e-06,-9.1447163867997e-06,1.0,-4.712593636213569e-06],[0.0,0.0,0.0,1.0]]",0.0006972294650040567,1.6419009625678882e-05,-4.712593636213569e-06,0.000697438684965002,0.0001360927953830619,0.007797542797586942,true,1.0000000185212492,2.6106700289287438e-08,true,true,7,15967,0.00042387127685439486,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q05,W_TEST_01_Q05::pcl_point_to_plane,W_TEST_01_Q05,1787057460.2870233,pcl_point_to_plane,6897f897ad61d49f34028f2b90e12a3b9df19524fedd1fc8de7e728bba7e1393,741da51ff93d08482124548c1eac8fc6acc0144120244c8b3564d522c012cc9a,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,15841,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,-5.165222319192253e-05,6.24822496320121e-05,0.0005667737568728626],[5.164933827472851e-05,1.0,4.6132005081744865e-05,-0.00016533848247490823],[-6.248462887015194e-05,-4.6128778194542974e-05,1.0,-0.000311389216221869],[0.0,0.0,0.0,1.0]]","[[1.0,-5.165222319192253e-05,6.24822496320121e-05,0.0005667737568728626],[5.164933827472851e-05,1.0,4.6132005081744865e-05,-0.00016533848247490823],[-6.248462887015194e-05,-4.6128778194542974e-05,1.0,-0.000311389216221869],[0.0,0.0,0.0,1.0]]",0.0005667737568728626,-0.00016533848247490823,-0.000311389216221869,0.0006674822463902349,9.327377089785166e-05,0.005344193411717063,true,1.0000000086999963,1.0128090035835043e-08,true,true,4,15841,0.0004312864349266453,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q06,W_TEST_01_Q06::pcl_point_to_plane,W_TEST_01_Q06,1787057461.6871781,pcl_point_to_plane,34bd0bcc6413e190f860e363ca9cff4347da340df1b52f52805165380d34c714,da7b1d3f3090975b1c519b55ec6d35f6ca34840818f7930f202d29c2fa42b2e9,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,15893,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,4.07095139962621e-05,-1.5633484508725815e-05,0.00027343706460669637],[-4.070662907906808e-05,1.0,0.00018462854495737702,-0.00022171097225509584],[1.5641000572941266e-05,-0.00018462790467310697,1.0,0.00023525919823441654],[0.0,0.0,0.0,1.0]]","[[1.0,4.07095139962621e-05,-1.5633484508725815e-05,0.00027343706460669637],[-4.070662907906808e-05,1.0,0.00018462854495737702,-0.00022171097225509584],[1.5641000572941266e-05,-0.00018462790467310697,1.0,0.00023525919823441654],[0.0,0.0,0.0,1.0]]",0.00027343706460669637,-0.00022171097225509584,0.00023525919823441654,0.0004234034410263183,0.00018970833150589868,0.010869486733756699,true,1.0000000359892518,4.959834079951642e-08,true,true,5,15893,0.00042607378042684046,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q07,W_TEST_01_Q07::pcl_point_to_plane,W_TEST_01_Q07,1787057463.1866984,pcl_point_to_plane,f61cad3e066c85f4b6a6cd90b468a016e0e47ed71899268024284e0a1b48b0b5,2c2b8ab5601d4c5c9e27ed45d140de7061c27ed6cd94cb0eaca6013ea1be6af5,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,15905,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,-4.3916719732806087e-05,2.6141096896026284e-05,0.0004258172702975571],[4.391805487102829e-05,1.0,-5.1080594857921824e-05,0.00015120751049835235],[-2.6138852263102308e-05,5.1081744459224865e-05,1.0,0.0002248216769658029],[0.0,0.0,0.0,1.0]]","[[1.0,-4.3916719732806087e-05,2.6141096896026284e-05,0.0004258172702975571],[4.391805487102829e-05,1.0,-5.1080594857921824e-05,0.00015120751049835235],[-2.6138852263102308e-05,5.1081744459224865e-05,1.0,0.0002248216769658029],[0.0,0.0,0.0,1.0]]",0.0004258172702975571,0.00015120751049835235,0.0002248216769658029,0.0005047066923951851,7.225870924737251e-05,0.004140119072937379,true,1.0000000052213212,6.185264623053317e-09,true,true,3,15905,0.0004257263680016206,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q08,W_TEST_01_Q08::pcl_point_to_plane,W_TEST_01_Q08,1787057464.5864189,pcl_point_to_plane,54355f8a4d3d05807636f59079e3af93c526a2a21249eb41ca2da987f4ca5315,2b30cb55df54fb970b748a0471087c717492d28cf17764d1341e8cfcbd736eab,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,16050,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,4.6771550842095166e-05,5.108106051920913e-05,0.0005964193842373788],[-4.675985110225156e-05,1.0,-0.00022894500580150634,0.00025278484099544585],[-5.109177072881721e-05,0.00022894260473549366,1.0,-0.00034435655106790364],[0.0,0.0,0.0,1.0]]","[[1.0,4.6771550842095166e-05,5.108106051920913e-05,0.0005964193842373788],[-4.675985110225156e-05,1.0,-0.00022894500580150634,0.00025278484099544585],[-5.109177072881721e-05,0.00022894260473549366,1.0,-0.00034435655106790364],[0.0,0.0,0.0,1.0]]",0.0005964193842373788,0.00025278484099544585,-0.00034435655106790364,0.0007336195826138836,0.00023919054474361848,0.013704608713244417,true,1.000000057212119,7.766711826211892e-08,true,true,5,16050,0.00041795158361621976,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q09,W_TEST_01_Q09::pcl_point_to_plane,W_TEST_01_Q09,1787057466.0921798,pcl_point_to_plane,05a9437e87612119894dd2dda87ddbbd6c6248d7f033eb9d8e6ab474753af130,58d2bb868f08d171fda5e80e8a9c7c72a53f39e49df5198d22c8e51dc31b258b,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,16023,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,-0.0001069750142050907,-4.4838761823484674e-05,-0.0007135808700695634],[0.00010696808021748438,1.0,-0.0001549024018459022,0.00020262568432372063],[4.485532554099336e-05,0.0001548976288177073,1.0,5.7157820265274495e-05],[0.0,0.0,0.0,1.0]]","[[1.0,-0.0001069750142050907,-4.4838761823484674e-05,-0.0007135808700695634],[0.00010696808021748438,1.0,-0.0001549024018459022,0.00020262568432372063],[4.485532554099336e-05,0.0001548976288177073,1.0,5.7157820265274495e-05],[0.0,0.0,0.0,1.0]]",-0.0007135808700695634,0.00020262568432372063,5.7157820265274495e-05,0.0007439904854864534,0.0001935153311761157,0.011087611747467831,true,1.0000000374481843,4.596809980717734e-08,true,true,5,16023,0.0004148030853986278,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q10,W_TEST_01_Q10::pcl_point_to_plane,W_TEST_01_Q10,1787057467.5870302,pcl_point_to_plane,49a1f1af9dac4df0826858ec247f6abed6797f7c2f3558bef57248e39362dbae,57cd4c0f6c2d631c28097d0e8f9a6fcab6ed2a833dc96c7d2e4d5de9b3099887,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,15844,158862,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",true,false,true,false,true,false,false,true,"[[1.0,-6.994146679062396e-05,-1.1840808838314842e-05,0.0004869972763117403],[6.99414376867935e-05,1.0,-2.544978542573517e-06,-4.030057243653573e-05],[1.184098709927639e-05,2.544149538152851e-06,1.0,-0.0003946780925616622],[0.0,0.0,0.0,1.0]]","[[1.0,-6.994146679062396e-05,-1.1840808838314842e-05,0.0004869972763117403],[6.99414376867935e-05,1.0,-2.544978542573517e-06,-4.030057243653573e-05],[1.184098709927639e-05,2.544149538152851e-06,1.0,-0.0003946780925616622],[0.0,0.0,0.0,1.0]]",0.0004869972763117403,-4.030057243653573e-05,-0.0003946780925616622,0.0006281411306560636,7.098231044364264e-05,0.004066986808508109,true,1.0000000050384885,7.0239476828781765e-09,true,true,4,15844,0.0004235019007146821,,1.15.1,/home/lj/ZPRM_mid360_two_scene_pilot/bin/pcl_point_to_plane_cli,d42ce655df74117f0e6965c9df1326526fabba9f4e65ed10a5644ed911fad7ff,,true
