scene_id,semantic_scene,scene_type,snapshot_id,query_timestamp,backend,common_association_valid,common_association_invalid_reason,common_association_is_backend_internal,association_distance_limit_m,target_normal_pca_k,target_normal_pca_min_neighbors,initial_correspondence_count,initial_valid_normal_correspondence_count,target_normal_valid_count,target_normal_invalid_count,initial_residual_rmse,initial_residual_median,initial_residual_q95,lambda_min_trans,lambda_mid_trans,lambda_max_trans,normalized_lambda_min_trans,normalized_lambda_mid_trans,normalized_lambda_max_trans,condition_number_trans,spectral_entropy_trans,initial_translation_gradient_norm,final_correspondence_count,final_valid_normal_correspondence_count,common_valid_normal_source_count,correspondence_turnover,accepted_source_turnover,correspondence_count_change_ratio,final_residual_rmse,final_residual_median,final_residual_q95,residual_rmse_change,median_normal_angle_change_deg,q95_normal_angle_change_deg,MID360_TWO_SCENE_PILOT,INDEPENDENT_MAP_QUERY_ACQUISITION,INDEPENDENT_ACQUISITION,SAME_BAG_MAP_QUERY,FORMAL_MEASUREMENT_RESULT,PILOT_NONFORMAL_DO_NOT_CITE,PILOT_ONLY,FORMAL_REAL_DATA,MEASUREMENT_EVIDENCE
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q06,1787056360.9431803,open3d_point_to_plane,true,,false,0.5,50,10,15395,15395,136443,0,0.007144423182509563,0.0038535325763311224,0.01451048179553117,0.24720409335928786,0.299041183258371,0.4537547233823414,0.2472040933592878,0.2990411832583709,0.4537547233823413,1.8355469653281657,0.9694310675734957,0.00010382663689967484,15395,15395,15395,0.058393240005044755,0.0,0.0,0.0071209652666406375,0.003889178580647381,0.014365184070224947,-2.3457915868925136e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q06,1787056360.9431803,pcl_point_to_plane,true,,false,0.5,50,10,15395,15395,136443,0,0.007144423182509563,0.0038535325763311224,0.01451048179553117,0.24720409335928786,0.299041183258371,0.4537547233823414,0.2472040933592878,0.2990411832583709,0.4537547233823413,1.8355469653281657,0.9694310675734957,0.00010382663689967484,15395,15395,15395,0.052252024291498,0.0,0.0,0.007135123131008675,0.003883848437655177,0.014420572893443137,-9.300051500887169e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q07,1787056362.4431906,open3d_point_to_plane,true,,false,0.5,50,10,15462,15462,136443,0,0.007206366240639159,0.003821185249499201,0.01443425183606482,0.2540379703407097,0.2884600583719759,0.4575019712873143,0.25403797034070974,0.28846005837197597,0.45750197128731435,1.8009196447039926,0.9689212932419502,0.00010158621993940974,15462,15462,15462,0.04005577386233994,0.0,0.0,0.007184378533325377,0.0038030680924427216,0.014372565651145981,-2.198770731378242e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q07,1787056362.4431906,pcl_point_to_plane,true,,false,0.5,50,10,15462,15462,136443,0,0.007206366240639159,0.003821185249499201,0.01443425183606482,0.2540379703407097,0.2884600583719759,0.4575019712873143,0.25403797034070974,0.28846005837197597,0.45750197128731435,1.8009196447039926,0.9689212932419502,0.00010158621993940974,15462,15462,15462,0.04389904484787144,0.0,0.0,0.0071798967854543256,0.0038062199197724913,0.014362993132015955,-2.646945518483372e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q08,1787056363.843278,open3d_point_to_plane,true,,false,0.5,50,10,15235,15235,136443,0,0.007171217282486621,0.0038367136566647467,0.014313245694152639,0.25344238851055606,0.289309932966942,0.4572476785225023,0.25344238851055595,0.2893099329669419,0.4572476785225021,1.8041483952612671,0.9689573238197114,0.00015422519826031105,15235,15235,15235,0.0357142857142857,0.0,0.0,0.007176567630686277,0.0038469874289203654,0.01433259845003458,5.35034819965606e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q08,1787056363.843278,pcl_point_to_plane,true,,false,0.5,50,10,15235,15235,136443,0,0.007171217282486621,0.0038367136566647467,0.014313245694152639,0.25344238851055606,0.289309932966942,0.4572476785225023,0.25344238851055595,0.2893099329669419,0.4572476785225021,1.8041483952612671,0.9689573238197114,0.00015422519826031105,15235,15235,15235,0.03912735697277814,0.0,0.0,0.007171529139022206,0.0038454784411586823,0.014303184907738837,3.118565355857486e-07,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q09,1787056365.3432193,open3d_point_to_plane,true,,false,0.5,50,10,15400,15400,136443,0,0.007452610887799944,0.003813338370259608,0.01462200948111965,0.2540259353290542,0.2928746335655511,0.4530994311053947,0.2540259353290542,0.2928746335655511,0.4530994311053947,1.7836739013221987,0.9707182600269106,8.848419397871735e-05,15400,15400,15400,0.061917946136420876,0.0,0.0,0.007447884208358387,0.0038220053147587853,0.0145296304530829,-4.726679441556872e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q09,1787056365.3432193,pcl_point_to_plane,true,,false,0.5,50,10,15400,15400,136443,0,0.007452610887799944,0.003813338370259608,0.01462200948111965,0.2540259353290542,0.2928746335655511,0.4530994311053947,0.2540259353290542,0.2928746335655511,0.4530994311053947,1.7836739013221987,0.9707182600269106,8.848419397871735e-05,15400,15400,15400,0.04593325720086283,0.0,0.0,0.0074544683555571555,0.0038211758115849737,0.01460298474279896,1.8574677572115103e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q10,1787056366.8432264,open3d_point_to_plane,true,,false,0.5,50,10,15311,15311,136443,0,0.0072733060989741425,0.0038719791292206943,0.014653788416827317,0.25657072726672686,0.29075264963992514,0.4526766230933477,0.2565707272667269,0.2907526496399252,0.45267662309334783,1.7643346453266755,0.9711970793988067,0.0001263265269700035,15311,15311,15311,0.06886548527464209,0.0,0.0,0.007261717301350137,0.003885504505209933,0.014702026551809057,-1.1588797624005782e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,R_TEST_01_Q10,1787056366.8432264,pcl_point_to_plane,true,,false,0.5,50,10,15311,15311,136443,0,0.0072733060989741425,0.0038719791292206943,0.014653788416827317,0.25657072726672686,0.29075264963992514,0.4526766230933477,0.2565707272667269,0.2907526496399252,0.45267662309334783,1.7643346453266755,0.9711970793988067,0.0001263265269700035,15311,15311,15311,0.0691090232675452,0.0,0.0,0.007266354801413498,0.0038925590770330603,0.014708556035272158,-6.9512975606443594e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q01,1787057454.3874817,open3d_point_to_plane,true,,false,0.5,50,10,15835,15835,158862,0,0.007056259376167194,0.0033410504736169954,0.013519432350754486,0.08578788512096867,0.22004912527587547,0.6941629896031556,0.08578788512096869,0.22004912527587553,0.6941629896031557,8.091620263447723,0.7256618622449226,4.916408924162793e-05,15835,15835,15835,0.04975675842108507,0.0,0.0,0.00705214031014806,0.0033844851190951318,0.013504259843288563,-4.119066019134081e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q01,1787057454.3874817,pcl_point_to_plane,true,,false,0.5,50,10,15835,15835,158862,0,0.007056259376167194,0.0033410504736169954,0.013519432350754486,0.08578788512096867,0.22004912527587547,0.6941629896031556,0.08578788512096869,0.22004912527587553,0.6941629896031557,8.091620263447723,0.7256618622449226,4.916408924162793e-05,15835,15835,15835,0.04855505576437247,0.0,0.0,0.0070504255016107294,0.0033854893436079635,0.013503699985112161,-5.833874556464801e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q02,1787057455.8877437,open3d_point_to_plane,true,,false,0.5,50,10,15893,15893,158862,0,0.006952320621906228,0.003336217095850449,0.013653701434910383,0.08631219500455578,0.22149326106409264,0.6921945439313518,0.08631219500455577,0.2214932610640926,0.6921945439313517,8.019660998017905,0.728161584246245,3.2349735774966526e-05,15893,15893,15893,0.04044140311941313,0.0,0.0,0.006975826149645902,0.0033296444656537158,0.013665585385085473,2.3505527739674063e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q02,1787057455.8877437,pcl_point_to_plane,true,,false,0.5,50,10,15893,15893,158862,0,0.006952320621906228,0.003336217095850449,0.013653701434910383,0.08631219500455578,0.22149326106409264,0.6921945439313518,0.08631219500455577,0.2214932610640926,0.6921945439313517,8.019660998017905,0.728161584246245,3.2349735774966526e-05,15893,15893,15893,0.04586253534980944,0.0,0.0,0.006966741685070007,0.003325579216143904,0.01366195422558524,1.4421063163779467e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q03,1787057457.2866461,open3d_point_to_plane,true,,false,0.5,50,10,15929,15929,158862,0,0.00690734055602909,0.0033146821428720985,0.013539319345593862,0.08834991805176642,0.22035219328538397,0.6912978886628499,0.08834991805176638,0.22035219328538386,0.6912978886628496,7.824544763672573,0.7308146744052483,5.086374474773588e-05,15929,15929,15929,0.038783550849544435,0.0,0.0,0.006919196678135162,0.0033416064775157682,0.013644351820454998,1.1856122106071974e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q03,1787057457.2866461,pcl_point_to_plane,true,,false,0.5,50,10,15929,15929,158862,0,0.00690734055602909,0.0033146821428720985,0.013539319345593862,0.08834991805176642,0.22035219328538397,0.6912978886628499,0.08834991805176638,0.22035219328538386,0.6912978886628496,7.824544763672573,0.7308146744052483,5.086374474773588e-05,15929,15929,15929,0.04131570857669842,0.0,0.0,0.006891224091197622,0.0033390578584589423,0.013619989269713964,-1.6116464831467635e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q04,1787057458.7866569,open3d_point_to_plane,true,,false,0.5,50,10,15967,15967,158862,0,0.006861738092536368,0.0033512561717484726,0.01355631033654408,0.0863924414892572,0.21697529089269493,0.6966322676180483,0.08639244148925716,0.21697529089269485,0.696632267618048,8.063578891964452,0.7235724531508113,3.1340203465337164e-05,15967,15967,15967,0.034588872476612464,0.0,0.0,0.0068532650005285346,0.0033454156579009586,0.01358080377627969,-8.473092007833805e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q04,1787057458.7866569,pcl_point_to_plane,true,,false,0.5,50,10,15967,15967,158862,0,0.006861738092536368,0.0033512561717484726,0.01355631033654408,0.0863924414892572,0.21697529089269493,0.6966322676180483,0.08639244148925716,0.21697529089269485,0.696632267618048,8.063578891964452,0.7235724531508113,3.1340203465337164e-05,15967,15967,15967,0.04481724116818708,0.0,0.0,0.006858113390927719,0.0033361611041250456,0.013547217589990045,-3.624701608649465e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q05,1787057460.2870233,open3d_point_to_plane,true,,false,0.5,50,10,15841,15841,158862,0,0.006700343407669308,0.003344166777903267,0.01322928038875344,0.08503570829329488,0.2225201354666862,0.6924441562400182,0.08503570829329493,0.22252013546668634,0.6924441562400186,8.142980991605592,0.7267968417694148,9.321356370311713e-05,15841,15841,15841,0.04901779666235606,0.0,0.0,0.006715920146110034,0.003341196696889235,0.013278085584888804,1.5576738440725886e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q05,1787057460.2870233,pcl_point_to_plane,true,,false,0.5,50,10,15841,15841,158862,0,0.006700343407669308,0.003344166777903267,0.01322928038875344,0.08503570829329488,0.2225201354666862,0.6924441562400182,0.08503570829329493,0.22252013546668634,0.6924441562400186,8.142980991605592,0.7267968417694148,9.321356370311713e-05,15841,15841,15841,0.042387543252595195,0.0,0.0,0.006713043733634783,0.0033383548646789517,0.013255325153584956,1.2700325965475136e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q06,1787057461.6871781,open3d_point_to_plane,true,,false,0.5,50,10,15893,15893,158862,0,0.0069268164488131435,0.003300392612627814,0.013714063371697486,0.08470199550491488,0.21854911727292756,0.6967488872221578,0.08470199550491486,0.2185491172729275,0.6967488872221577,8.225885152631717,0.7220113122688737,5.665965733352078e-05,15893,15893,15893,0.01993396872858655,0.0,0.0,0.006939513774817089,0.003307557396654021,0.013647990309982401,1.2697326003945943e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q06,1787057461.6871781,pcl_point_to_plane,true,,false,0.5,50,10,15893,15893,158862,0,0.0069268164488131435,0.003300392612627814,0.013714063371697486,0.08470199550491488,0.21854911727292756,0.6967488872221578,0.08470199550491486,0.2185491172729275,0.6967488872221577,8.225885152631717,0.7220113122688737,5.665965733352078e-05,15893,15893,15893,0.027674360883593985,0.0,0.0,0.0069223463467690685,0.003303518219161439,0.01373769107068268,-4.470102044074921e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q07,1787057463.1866984,open3d_point_to_plane,true,,false,0.5,50,10,15905,15905,158862,0,0.006913749828118169,0.0033830078051381926,0.013571890424835533,0.08327709395100334,0.22624223969122767,0.6904806663577696,0.08327709395100329,0.22624223969122753,0.6904806663577692,8.291363610310642,0.7272385125781442,7.100639063773486e-05,15905,15905,15905,0.03496417099085747,0.0,0.0,0.0069045124987742595,0.0033836443933916564,0.013626368758234196,-9.237329343909396e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q07,1787057463.1866984,pcl_point_to_plane,true,,false,0.5,50,10,15905,15905,158862,0,0.006913749828118169,0.0033830078051381926,0.013571890424835533,0.08327709395100334,0.22624223969122767,0.6904806663577696,0.08327709395100329,0.22624223969122753,0.6904806663577692,8.291363610310642,0.7272385125781442,7.100639063773486e-05,15905,15905,15905,0.0286316311353495,0.0,0.0,0.006910507002774274,0.0033718345525452914,0.013617897405541812,-3.242825343895313e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q08,1787057464.5864189,open3d_point_to_plane,true,,false,0.5,50,10,16050,16050,158862,0,0.0069111632637931355,0.003273592839073943,0.013614261860375723,0.08606135898994265,0.22525667708415079,0.6886819639259073,0.08606135898994259,0.22525667708415065,0.6886819639259069,8.002220415859206,0.7315522421235072,8.378838177493326e-05,16050,16050,16050,0.049817739975698716,0.0,0.0,0.006921074698470188,0.0032828032127923835,0.01368268198939528,9.911434677052633e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q08,1787057464.5864189,pcl_point_to_plane,true,,false,0.5,50,10,16050,16050,158862,0,0.0069111632637931355,0.003273592839073943,0.013614261860375723,0.08606135898994265,0.22525667708415079,0.6886819639259073,0.08606135898994259,0.22525667708415065,0.6886819639259069,8.002220415859206,0.7315522421235072,8.378838177493326e-05,16050,16050,16050,0.04875083581545192,0.0,0.0,0.006920336154591745,0.0032835719904985615,0.013704947236284924,9.172890798609355e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q09,1787057466.0921798,open3d_point_to_plane,true,,false,0.5,50,10,16023,16023,158862,0,0.006738664069411782,0.0033143110907852885,0.01330101431147689,0.08750105904643514,0.21596875608954239,0.6965301848640224,0.08750105904643514,0.21596875608954239,0.6965301848640224,7.960248623898222,0.724601529305802,5.9712739839062925e-05,16023,16023,16023,0.04680928871822998,0.0,0.0,0.006723971410642766,0.003315238258885517,0.013389528958234878,-1.4692658769016077e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q09,1787057466.0921798,pcl_point_to_plane,true,,false,0.5,50,10,16023,16023,158862,0,0.006738664069411782,0.0033143110907852885,0.01330101431147689,0.08750105904643514,0.21596875608954239,0.6965301848640224,0.08750105904643514,0.21596875608954239,0.6965301848640224,7.960248623898222,0.724601529305802,5.9712739839062925e-05,16023,16023,16023,0.045856454661869606,0.0,0.0,0.006750384467071479,0.0033157222893098765,0.013443021839863425,1.1720397659696624e-05,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q10,1787057467.5870302,open3d_point_to_plane,true,,false,0.5,50,10,15844,15844,158862,0,0.007144503860352273,0.0034411584917182535,0.013946585975931274,0.08676344683483957,0.21965229280042262,0.6935842603647379,0.08676344683483957,0.21965229280042262,0.6935842603647379,7.99396849326451,0.727097950289688,7.481225899495167e-05,15844,15844,15844,0.03607065385807251,0.0,0.0,0.007143586541397294,0.0034288642967953862,0.013986505259881703,-9.173189549792002e-07,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
W_TEST_01,LONG_CORRIDOR,WEAK_CANDIDATE,W_TEST_01_Q10,1787057467.5870302,pcl_point_to_plane,true,,false,0.5,50,10,15844,15844,158862,0,0.007144503860352273,0.0034411584917182535,0.013946585975931274,0.08676344683483957,0.21965229280042262,0.6935842603647379,0.08676344683483957,0.21965229280042262,0.6935842603647379,7.99396849326451,0.727097950289688,7.481225899495167e-05,15844,15844,15844,0.04189581659766417,0.0,0.0,0.0071433248727112405,0.0034338298608041105,0.013980007470155638,-1.1789876410324418e-06,0.0,8.537736462515939e-07,true,true,true,false,false,true,true,false,false
