scene_id,station_id,attempt,role,capture_prefix,raw_filename,raw_absolute_path,sha256,bytes,status,duration_s,lidar_count,imu_count,lidar_rate_hz,imu_rate_hz,lidar_frame_ids,imu_frame_ids,point_fields
FMB1_W02,S01,2,MAP,20260820_081749,mid360_20260820_081749_part1_20s.bag,/home/lj/ZPRM/bags/mid360_20260820_081749_part1_20s.bag,fe31a72dba708601ea6b667624063343612811b0867c40e399ef8d2c9ece067c,63171163,PASS,19.7661771774292,198,3956,9.999967904363329,200.08927191628004,"[""livox_frame""]","[""livox_frame""]","[{""count"": 1, ""datatype"": 7, ""name"": ""x"", ""offset"": 0}, {""count"": 1, ""datatype"": 7, ""name"": ""y"", ""offset"": 4}, {""count"": 1, ""datatype"": 7, ""name"": ""z"", ""offset"": 8}, {""count"": 1, ""datatype"": 7, ""name"": ""intensity"", ""offset"": 12}, {""count"": 1, ""datatype"": 2, ""name"": ""tag"", ""offset"": 16}, {""count"": 1, ""datatype"": 2, ""name"": ""line"", ""offset"": 17}, {""count"": 1, ""datatype"": 8, ""name"": ""timestamp"", ""offset"": 18}]"
FMB1_W02,S01,2,QUERY,20260820_081749,mid360_20260820_081749_part2_15s.bag,/home/lj/ZPRM/bags/mid360_20260820_081749_part2_15s.bag,75ea84ca9265dd8e584b2ffc6eedc029b6c80d946ccc10bc7baa340d6d726dec,46901668,PASS,14.718566417694092,147,2945,10.000638120687054,200.01947991761187,"[""livox_frame""]","[""livox_frame""]","[{""count"": 1, ""datatype"": 7, ""name"": ""x"", ""offset"": 0}, {""count"": 1, ""datatype"": 7, ""name"": ""y"", ""offset"": 4}, {""count"": 1, ""datatype"": 7, ""name"": ""z"", ""offset"": 8}, {""count"": 1, ""datatype"": 7, ""name"": ""intensity"", ""offset"": 12}, {""count"": 1, ""datatype"": 2, ""name"": ""tag"", ""offset"": 16}, {""count"": 1, ""datatype"": 2, ""name"": ""line"", ""offset"": 17}, {""count"": 1, ""datatype"": 8, ""name"": ""timestamp"", ""offset"": 18}]"
FMB1_W02,S02,2,MAP,20260820_081954,mid360_20260820_081954_part1_20s.bag,/home/lj/ZPRM/bags/mid360_20260820_081954_part1_20s.bag,686e48448ce46bdc5ca2bec5d611b22410d61007ff2203dda0e404347f9c907a,64457185,PASS,19.787160634994507,198,3959,10.000441614278829,200.0286990645891,"[""livox_frame""]","[""livox_frame""]","[{""count"": 1, ""datatype"": 7, ""name"": ""x"", ""offset"": 0}, {""count"": 1, ""datatype"": 7, ""name"": ""y"", ""offset"": 4}, {""count"": 1, ""datatype"": 7, ""name"": ""z"", ""offset"": 8}, {""count"": 1, ""datatype"": 7, ""name"": ""intensity"", ""offset"": 12}, {""count"": 1, ""datatype"": 2, ""name"": ""tag"", ""offset"": 16}, {""count"": 1, ""datatype"": 2, ""name"": ""line"", ""offset"": 17}, {""count"": 1, ""datatype"": 8, ""name"": ""timestamp"", ""offset"": 18}]"
FMB1_W02,S02,2,QUERY,20260820_081954,mid360_20260820_081954_part2_15s.bag,/home/lj/ZPRM/bags/mid360_20260820_081954_part2_15s.bag,94d65b3cdc2838f78e8f941b434380ca187255fb13dee738705367d81a838c51,48174949,PASS,14.803207159042358,148,2962,10.00078015996345,200.024222331531,"[""livox_frame""]","[""livox_frame""]","[{""count"": 1, ""datatype"": 7, ""name"": ""x"", ""offset"": 0}, {""count"": 1, ""datatype"": 7, ""name"": ""y"", ""offset"": 4}, {""count"": 1, ""datatype"": 7, ""name"": ""z"", ""offset"": 8}, {""count"": 1, ""datatype"": 7, ""name"": ""intensity"", ""offset"": 12}, {""count"": 1, ""datatype"": 2, ""name"": ""tag"", ""offset"": 16}, {""count"": 1, ""datatype"": 2, ""name"": ""line"", ""offset"": 17}, {""count"": 1, ""datatype"": 8, ""name"": ""timestamp"", ""offset"": 18}]"
FMB1_W02,S03,2,MAP,20260820_082207,mid360_20260820_082207_part1_20s.bag,/home/lj/ZPRM/bags/mid360_20260820_082207_part1_20s.bag,46e76fbad2c7503d6629060ec1e19c77754542a236120090e3e705a37942e017,63966158,PASS,19.734574556350708,198,3948,10.000205600918548,200.0043116576755,"[""livox_frame""]","[""livox_frame""]","[{""count"": 1, ""datatype"": 7, ""name"": ""x"", ""offset"": 0}, {""count"": 1, ""datatype"": 7, ""name"": ""y"", ""offset"": 4}, {""count"": 1, ""datatype"": 7, ""name"": ""z"", ""offset"": 8}, {""count"": 1, ""datatype"": 7, ""name"": ""intensity"", ""offset"": 12}, {""count"": 1, ""datatype"": 2, ""name"": ""tag"", ""offset"": 16}, {""count"": 1, ""datatype"": 2, ""name"": ""line"", ""offset"": 17}, {""count"": 1, ""datatype"": 8, ""name"": ""timestamp"", ""offset"": 18}]"
FMB1_W02,S03,2,QUERY,20260820_082207,mid360_20260820_082207_part2_15s.bag,/home/lj/ZPRM/bags/mid360_20260820_082207_part2_15s.bag,62636e25f4a6c453762de1b677c2ce0687ad51e3f57933b07b02a5be3f3f6d29,47820945,PASS,14.746403217315674,148,2950,10.001462482034682,200.00997860238087,"[""livox_frame""]","[""livox_frame""]","[{""count"": 1, ""datatype"": 7, ""name"": ""x"", ""offset"": 0}, {""count"": 1, ""datatype"": 7, ""name"": ""y"", ""offset"": 4}, {""count"": 1, ""datatype"": 7, ""name"": ""z"", ""offset"": 8}, {""count"": 1, ""datatype"": 7, ""name"": ""intensity"", ""offset"": 12}, {""count"": 1, ""datatype"": 2, ""name"": ""tag"", ""offset"": 16}, {""count"": 1, ""datatype"": 2, ""name"": ""line"", ""offset"": 17}, {""count"": 1, ""datatype"": 8, ""name"": ""timestamp"", ""offset"": 18}]"
